2018-04-18 01:25:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 01:25:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 131 on Area1
2018-04-18 01:26:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 272 on Area1
2018-04-18 01:26:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 414 on Area1
2018-04-18 01:26:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 558 on Area1
2018-04-18 01:27:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 703 on Area1
2018-04-18 01:27:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 850 on Area1
2018-04-18 01:27:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 995 on Area1
2018-04-18 01:28:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1141 on Area1
2018-04-18 01:28:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1287 on Area1
2018-04-18 01:28:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1430 on Area1
2018-04-18 01:29:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1577 on Area1
2018-04-18 01:29:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1723 on Area1
2018-04-18 01:29:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1869 on Area1
2018-04-18 01:30:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2018 on Area1
2018-04-18 01:30:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2164 on Area1
2018-04-18 01:30:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2308 on Area1
2018-04-18 01:31:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2455 on Area1
2018-04-18 01:31:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2601 on Area1
2018-04-18 01:31:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2746 on Area1
2018-04-18 01:32:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2889 on Area1
2018-04-18 01:32:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3036 on Area1
2018-04-18 01:32:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3181 on Area1
2018-04-18 01:33:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3326 on Area1
2018-04-18 01:33:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3474 on Area1
2018-04-18 01:33:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3618 on Area1
2018-04-18 01:34:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3765 on Area1
2018-04-18 01:34:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3910 on Area1
2018-04-18 01:34:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4055 on Area1
2018-04-18 01:35:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4201 on Area1
2018-04-18 01:35:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4346 on Area1
2018-04-18 01:35:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4491 on Area1
2018-04-18 01:36:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4634 on Area1
2018-04-18 01:36:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4778 on Area1
2018-04-18 01:36:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4922 on Area1
2018-04-18 01:37:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5066 on Area1
