2018-04-18 04:34:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 04:34:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 114 on Area1
2018-04-18 04:35:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 233 on Area1
2018-04-18 04:35:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 351 on Area1
2018-04-18 04:35:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 476 on Area1
2018-04-18 04:36:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 598 on Area1
2018-04-18 04:36:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 731 on Area1
2018-04-18 04:36:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 864 on Area1
2018-04-18 04:37:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 987 on Area1
2018-04-18 04:37:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1116 on Area1
2018-04-18 04:37:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1244 on Area1
2018-04-18 04:38:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1375 on Area1
2018-04-18 04:38:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1504 on Area1
2018-04-18 04:38:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1631 on Area1
2018-04-18 04:39:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1760 on Area1
2018-04-18 04:39:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1892 on Area1
2018-04-18 04:39:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2019 on Area1
2018-04-18 04:40:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2148 on Area1
2018-04-18 04:40:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2278 on Area1
2018-04-18 04:40:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2404 on Area1
2018-04-18 04:41:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2529 on Area1
