2018-04-18 01:59:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 01:59:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 131 on Area1
2018-04-18 01:59:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 281 on Area1
2018-04-18 02:00:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 427 on Area1
2018-04-18 02:00:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 575 on Area1
2018-04-18 02:00:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 720 on Area1
2018-04-18 02:01:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 882 on Area1
2018-04-18 02:01:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1043 on Area1
2018-04-18 02:01:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1203 on Area1
2018-04-18 02:02:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1364 on Area1
2018-04-18 02:02:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1519 on Area1
2018-04-18 02:02:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1678 on Area1
2018-04-18 02:03:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1837 on Area1
2018-04-18 02:03:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1997 on Area1
2018-04-18 02:03:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2156 on Area1
2018-04-18 02:04:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2318 on Area1
2018-04-18 02:04:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2480 on Area1
2018-04-18 02:04:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2641 on Area1
2018-04-18 02:05:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2800 on Area1
2018-04-18 02:05:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2960 on Area1
2018-04-18 02:05:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3119 on Area1
2018-04-18 02:06:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3278 on Area1
2018-04-18 02:06:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3436 on Area1
2018-04-18 02:06:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3596 on Area1
2018-04-18 02:07:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3749 on Area1
2018-04-18 02:07:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3910 on Area1
2018-04-18 02:07:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4071 on Area1
2018-04-18 02:08:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4232 on Area1
2018-04-18 02:08:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4390 on Area1
2018-04-18 02:08:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4551 on Area1
2018-04-18 02:09:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4713 on Area1
2018-04-18 02:09:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4874 on Area1
2018-04-18 02:09:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5036 on Area1
2018-04-18 02:10:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5198 on Area1
2018-04-18 02:10:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5358 on Area1
2018-04-18 02:10:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5517 on Area1
2018-04-18 02:11:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5677 on Area1
2018-04-18 02:11:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5838 on Area1
2018-04-18 02:11:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5998 on Area1
2018-04-18 02:12:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6159 on Area1
2018-04-18 02:12:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6318 on Area1
2018-04-18 02:12:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6478 on Area1
2018-04-18 02:13:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6637 on Area1
2018-04-18 02:13:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6799 on Area1
2018-04-18 02:13:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6960 on Area1
2018-04-18 02:14:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7120 on Area1
2018-04-18 02:14:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7281 on Area1
2018-04-18 02:14:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7440 on Area1
2018-04-18 02:15:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7596 on Area1
2018-04-18 02:15:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7755 on Area1
2018-04-18 02:15:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7915 on Area1
2018-04-18 02:16:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8075 on Area1
2018-04-18 02:16:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8235 on Area1
2018-04-18 02:16:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8395 on Area1
2018-04-18 02:17:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8557 on Area1
2018-04-18 02:17:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8717 on Area1
2018-04-18 02:17:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8878 on Area1
2018-04-18 02:18:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9036 on Area1
2018-04-18 02:18:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9193 on Area1
2018-04-18 02:18:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9350 on Area1
2018-04-18 02:19:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9509 on Area1
2018-04-18 02:19:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9668 on Area1
2018-04-18 02:19:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9828 on Area1
2018-04-18 02:20:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9987 on Area1
2018-04-18 02:20:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10146 on Area1
2018-04-18 02:20:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10306 on Area1
2018-04-18 02:21:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10465 on Area1
2018-04-18 02:21:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10626 on Area1
2018-04-18 02:21:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10784 on Area1
2018-04-18 02:22:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10940 on Area1
2018-04-18 02:22:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11098 on Area1
2018-04-18 02:22:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11255 on Area1
2018-04-18 02:23:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11413 on Area1
2018-04-18 02:23:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11570 on Area1
2018-04-18 02:23:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11731 on Area1
2018-04-18 02:24:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11888 on Area1
2018-04-18 02:24:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12047 on Area1
2018-04-18 02:24:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12206 on Area1
2018-04-18 02:25:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12366 on Area1
2018-04-18 02:25:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12524 on Area1
2018-04-18 02:25:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12683 on Area1
2018-04-18 02:26:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12842 on Area1
2018-04-18 02:26:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12999 on Area1
2018-04-18 02:26:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13155 on Area1
2018-04-18 02:27:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13316 on Area1
2018-04-18 02:27:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13476 on Area1
2018-04-18 02:27:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13636 on Area1
2018-04-18 02:28:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13794 on Area1
