2018-04-18 08:13:51 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 08:14:11 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 103 on Area1
2018-04-18 08:14:31 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 210 on Area1
2018-04-18 08:14:51 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 319 on Area1
2018-04-18 08:15:11 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 430 on Area1
2018-04-18 08:15:31 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 542 on Area1
2018-04-18 08:15:51 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 653 on Area1
2018-04-18 08:16:11 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 766 on Area1
2018-04-18 08:16:31 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 878 on Area1
2018-04-18 08:16:51 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 991 on Area1
2018-04-18 08:17:11 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1103 on Area1
2018-04-18 08:17:31 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1215 on Area1
2018-04-18 08:17:51 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1328 on Area1
2018-04-18 08:18:11 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1442 on Area1
2018-04-18 08:18:31 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1555 on Area1
2018-04-18 08:18:51 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1666 on Area1
2018-04-18 08:19:11 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1780 on Area1
2018-04-18 08:19:31 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1894 on Area1
2018-04-18 08:19:51 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2007 on Area1
2018-04-18 08:20:11 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2120 on Area1
2018-04-18 08:20:31 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2234 on Area1
2018-04-18 08:20:51 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2347 on Area1
2018-04-18 08:21:11 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2461 on Area1
