2018-04-18 22:13:29 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-18 22:13:49 FINER test.Simulate$MemoryLogger run -- Using 213 MB out of 603 MB
2018-04-18 22:14:09 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 678 MB
2018-04-18 22:14:29 FINER test.Simulate$MemoryLogger run -- Using 177 MB out of 688 MB
2018-04-18 22:14:49 FINER test.Simulate$MemoryLogger run -- Using 238 MB out of 690 MB
2018-04-18 22:15:09 FINER test.Simulate$MemoryLogger run -- Using 304 MB out of 668 MB
2018-04-18 22:15:29 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 652 MB
2018-04-18 22:15:49 FINER test.Simulate$MemoryLogger run -- Using 155 MB out of 644 MB
2018-04-18 22:16:09 FINER test.Simulate$MemoryLogger run -- Using 254 MB out of 636 MB
2018-04-18 22:16:29 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 622 MB
2018-04-18 22:16:49 FINER test.Simulate$MemoryLogger run -- Using 194 MB out of 615 MB
2018-04-18 22:17:09 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 600 MB
2018-04-18 22:17:29 FINER test.Simulate$MemoryLogger run -- Using 201 MB out of 594 MB
2018-04-18 22:17:49 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 582 MB
2018-04-18 22:18:09 FINER test.Simulate$MemoryLogger run -- Using 258 MB out of 584 MB
2018-04-18 22:18:29 FINER test.Simulate$MemoryLogger run -- Using 187 MB out of 574 MB
2018-04-18 22:18:49 FINER test.Simulate$MemoryLogger run -- Using 135 MB out of 564 MB
2018-04-18 22:19:09 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 554 MB
2018-04-18 22:19:29 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 545 MB
2018-04-18 22:19:49 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 536 MB
2018-04-18 22:20:09 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 529 MB
2018-04-18 22:20:29 FINER test.Simulate$MemoryLogger run -- Using 122 MB out of 521 MB
2018-04-18 22:20:49 FINER test.Simulate$MemoryLogger run -- Using 164 MB out of 514 MB
2018-04-18 22:21:09 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 502 MB
2018-04-18 22:21:29 FINER test.Simulate$MemoryLogger run -- Using 115 MB out of 496 MB
2018-04-18 22:21:49 FINER test.Simulate$MemoryLogger run -- Using 36 MB out of 491 MB
2018-04-18 22:22:09 FINER test.Simulate$MemoryLogger run -- Using 138 MB out of 485 MB
2018-04-18 22:22:29 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 477 MB
2018-04-18 22:22:49 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 472 MB
2018-04-18 22:23:09 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 465 MB
2018-04-18 22:23:29 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 460 MB
2018-04-18 22:23:49 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 455 MB
2018-04-18 22:24:09 FINER test.Simulate$MemoryLogger run -- Using 25 MB out of 449 MB
2018-04-18 22:24:29 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 445 MB
2018-04-18 22:24:49 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 440 MB
2018-04-18 22:25:09 FINER test.Simulate$MemoryLogger run -- Using 26 MB out of 436 MB
2018-04-18 22:25:29 FINER test.Simulate$MemoryLogger run -- Using 22 MB out of 432 MB
2018-04-18 22:25:49 FINER test.Simulate$MemoryLogger run -- Using 34 MB out of 428 MB
2018-04-18 22:26:09 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 424 MB
2018-04-18 22:26:29 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 420 MB
2018-04-18 22:26:49 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 416 MB
2018-04-18 22:27:09 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 414 MB
2018-04-18 22:27:29 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 411 MB
2018-04-18 22:27:49 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 409 MB
2018-04-18 22:28:09 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 406 MB
2018-04-18 22:28:29 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 403 MB
2018-04-18 22:28:49 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 401 MB
2018-04-18 22:29:09 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 398 MB
2018-04-18 22:29:29 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 395 MB
2018-04-18 22:29:49 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 391 MB
2018-04-18 22:30:09 FINER test.Simulate$MemoryLogger run -- Using 23 MB out of 390 MB
2018-04-18 22:30:29 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 390 MB
2018-04-18 22:30:49 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 390 MB
2018-04-18 22:31:09 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 390 MB
2018-04-18 22:31:29 FINER test.Simulate$MemoryLogger run -- Using 31 MB out of 390 MB
