2018-04-18 22:13:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 22:13:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 92 on Area1
2018-04-18 22:14:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 190 on Area1
2018-04-18 22:14:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 288 on Area1
2018-04-18 22:14:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 386 on Area1
2018-04-18 22:15:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 484 on Area1
2018-04-18 22:15:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 583 on Area1
2018-04-18 22:15:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 684 on Area1
2018-04-18 22:16:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 783 on Area1
2018-04-18 22:16:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 883 on Area1
2018-04-18 22:16:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 983 on Area1
2018-04-18 22:17:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1084 on Area1
2018-04-18 22:17:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1185 on Area1
2018-04-18 22:17:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1285 on Area1
2018-04-18 22:18:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1385 on Area1
2018-04-18 22:18:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1486 on Area1
2018-04-18 22:18:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1587 on Area1
2018-04-18 22:19:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1688 on Area1
2018-04-18 22:19:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1788 on Area1
2018-04-18 22:19:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1889 on Area1
2018-04-18 22:20:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1988 on Area1
2018-04-18 22:20:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2088 on Area1
2018-04-18 22:20:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2188 on Area1
2018-04-18 22:21:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2288 on Area1
2018-04-18 22:21:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2389 on Area1
2018-04-18 22:21:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2489 on Area1
2018-04-18 22:22:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2590 on Area1
2018-04-18 22:22:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2689 on Area1
2018-04-18 22:22:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2790 on Area1
2018-04-18 22:23:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2890 on Area1
2018-04-18 22:23:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2990 on Area1
2018-04-18 22:23:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3090 on Area1
2018-04-18 22:24:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3190 on Area1
2018-04-18 22:24:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3290 on Area1
2018-04-18 22:24:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3390 on Area1
2018-04-18 22:25:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3490 on Area1
2018-04-18 22:25:33 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3590 on Area1
2018-04-18 22:25:53 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3691 on Area1
2018-04-18 22:26:13 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3791 on Area1
