2018-04-19 08:08:09 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-19 08:22:29 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 395 MB
2018-04-19 08:22:49 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 395 MB
2018-04-19 08:23:09 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 395 MB
2018-04-19 08:23:29 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 395 MB
2018-04-19 08:23:49 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 395 MB
2018-04-19 08:24:09 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 395 MB
2018-04-19 08:24:29 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 395 MB
2018-04-19 08:24:49 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 395 MB
2018-04-19 08:25:09 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 395 MB
2018-04-19 08:25:29 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 395 MB
2018-04-19 08:25:49 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 395 MB
2018-04-19 08:26:09 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 395 MB
2018-04-19 08:26:29 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 395 MB
2018-04-19 08:26:49 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 395 MB
2018-04-19 08:27:09 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 395 MB
2018-04-19 08:27:29 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 395 MB
2018-04-19 08:27:49 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 395 MB
2018-04-19 08:28:09 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 395 MB
2018-04-19 08:28:29 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 395 MB
2018-04-19 08:28:49 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 398 MB
2018-04-19 08:29:09 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 395 MB
2018-04-19 08:29:29 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 395 MB
2018-04-19 08:29:49 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 395 MB
2018-04-19 08:30:09 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 395 MB
2018-04-19 08:30:29 FINER test.Simulate$MemoryLogger run -- Using 41 MB out of 395 MB
2018-04-19 08:30:49 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 395 MB
2018-04-19 08:31:09 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 397 MB
2018-04-19 08:31:29 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 395 MB
2018-04-19 08:31:49 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 395 MB
2018-04-19 08:32:09 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 395 MB
2018-04-19 08:32:29 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 395 MB
2018-04-19 08:32:49 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 395 MB
2018-04-19 08:33:09 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 395 MB
2018-04-19 08:33:29 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 395 MB
2018-04-19 08:33:49 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 395 MB
2018-04-19 08:34:09 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 395 MB
2018-04-19 08:34:29 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 395 MB
2018-04-19 08:34:49 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 395 MB
2018-04-19 08:35:09 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 395 MB
2018-04-19 08:35:29 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 395 MB
2018-04-19 08:35:49 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 395 MB
2018-04-19 08:36:09 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 395 MB
2018-04-19 08:36:29 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 395 MB
2018-04-19 08:36:49 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 395 MB
2018-04-19 08:37:09 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 395 MB
2018-04-19 08:37:29 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 395 MB
2018-04-19 08:37:49 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 395 MB
2018-04-19 08:38:09 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 395 MB
2018-04-19 08:38:29 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 395 MB
2018-04-19 08:38:49 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 395 MB
2018-04-19 08:39:09 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 395 MB
2018-04-19 08:39:29 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 395 MB
2018-04-19 08:39:49 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 395 MB
2018-04-19 08:40:09 FINER test.Simulate$MemoryLogger run -- Using 44 MB out of 395 MB
2018-04-19 08:40:29 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 395 MB
2018-04-19 08:40:49 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 395 MB
2018-04-19 08:41:09 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 395 MB
2018-04-19 08:41:29 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 395 MB
2018-04-19 08:41:49 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 395 MB
2018-04-19 08:42:09 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 395 MB
2018-04-19 08:42:29 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 395 MB
2018-04-19 08:42:49 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 395 MB
2018-04-19 08:43:09 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 395 MB
2018-04-19 08:43:29 FINER test.Simulate$MemoryLogger run -- Using 103 MB out of 395 MB
2018-04-19 08:43:49 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 395 MB
2018-04-19 08:44:09 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 395 MB
2018-04-19 08:44:29 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 395 MB
2018-04-19 08:44:49 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 395 MB
2018-04-19 08:45:09 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 395 MB
2018-04-19 08:45:29 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 395 MB
2018-04-19 08:45:49 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 395 MB
2018-04-19 08:46:09 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 395 MB
2018-04-19 08:46:29 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 395 MB
2018-04-19 08:46:49 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 395 MB
2018-04-19 08:47:09 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 395 MB
2018-04-19 08:47:29 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 395 MB
2018-04-19 08:47:49 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 395 MB
2018-04-19 08:48:09 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 395 MB
2018-04-19 08:48:29 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 395 MB
2018-04-19 08:48:49 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 395 MB
2018-04-19 08:49:09 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 395 MB
2018-04-19 08:49:29 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 395 MB
2018-04-19 08:49:49 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 395 MB
2018-04-19 08:50:09 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 395 MB
2018-04-19 08:50:29 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 395 MB
2018-04-19 08:50:49 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 395 MB
2018-04-19 08:51:09 FINER test.Simulate$MemoryLogger run -- Using 97 MB out of 395 MB
2018-04-19 08:51:29 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 395 MB
2018-04-19 08:51:49 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 395 MB
2018-04-19 08:52:09 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 395 MB
2018-04-19 08:52:29 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 395 MB
2018-04-19 08:52:49 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 395 MB
2018-04-19 08:53:09 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 395 MB
2018-04-19 08:53:29 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 395 MB
2018-04-19 08:53:49 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 395 MB
2018-04-19 08:54:09 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 395 MB
2018-04-19 08:54:29 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 395 MB
2018-04-19 08:54:49 FINER test.Simulate$MemoryLogger run -- Using 106 MB out of 395 MB
2018-04-19 08:55:09 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 395 MB
2018-04-19 08:55:29 FINER test.Simulate$MemoryLogger run -- Using 110 MB out of 395 MB
2018-04-19 08:55:49 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 395 MB
2018-04-19 08:56:09 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 395 MB
2018-04-19 08:56:29 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 395 MB
2018-04-19 08:56:49 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 395 MB
2018-04-19 08:57:09 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 395 MB
2018-04-19 08:57:29 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 395 MB
2018-04-19 08:57:49 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 395 MB
2018-04-19 08:58:09 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 395 MB
2018-04-19 08:58:29 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 395 MB
2018-04-19 08:58:49 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 395 MB
2018-04-19 08:59:09 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 395 MB
2018-04-19 08:59:29 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 395 MB
2018-04-19 08:59:49 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 395 MB
2018-04-19 09:00:09 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 395 MB
2018-04-19 09:00:29 FINER test.Simulate$MemoryLogger run -- Using 110 MB out of 395 MB
2018-04-19 09:00:49 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 395 MB
2018-04-19 09:01:09 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 395 MB
2018-04-19 09:01:29 FINER test.Simulate$MemoryLogger run -- Using 121 MB out of 395 MB
2018-04-19 09:01:49 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 395 MB
2018-04-19 09:02:09 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 395 MB
2018-04-19 09:02:29 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 395 MB
2018-04-19 09:02:49 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 395 MB
2018-04-19 09:03:09 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 395 MB
2018-04-19 09:03:29 FINER test.Simulate$MemoryLogger run -- Using 122 MB out of 395 MB
2018-04-19 09:03:49 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 395 MB
2018-04-19 09:04:09 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 395 MB
2018-04-19 09:04:29 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 395 MB
2018-04-19 09:04:49 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 395 MB
2018-04-19 09:05:09 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 395 MB
2018-04-19 09:05:29 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 395 MB
2018-04-19 09:05:49 FINER test.Simulate$MemoryLogger run -- Using 103 MB out of 395 MB
2018-04-19 09:06:09 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 395 MB
2018-04-19 09:06:29 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 395 MB
2018-04-19 09:06:49 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 395 MB
2018-04-19 09:07:09 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 395 MB
2018-04-19 09:07:29 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 395 MB
2018-04-19 09:07:49 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 395 MB
2018-04-19 09:08:09 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 395 MB
2018-04-19 09:08:29 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 395 MB
2018-04-19 09:08:49 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 395 MB
2018-04-19 09:09:09 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 395 MB
2018-04-19 09:09:29 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 395 MB
2018-04-19 09:09:49 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 395 MB
2018-04-19 09:10:09 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 395 MB
2018-04-19 09:10:29 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 395 MB
2018-04-19 09:10:49 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 395 MB
2018-04-19 09:11:09 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 395 MB
2018-04-19 09:11:29 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 395 MB
2018-04-19 09:11:49 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 395 MB
2018-04-19 09:12:09 FINER test.Simulate$MemoryLogger run -- Using 117 MB out of 395 MB
2018-04-19 09:12:29 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 395 MB
2018-04-19 09:12:49 FINER test.Simulate$MemoryLogger run -- Using 103 MB out of 395 MB
2018-04-19 09:13:09 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 395 MB
2018-04-19 09:13:30 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 395 MB
2018-04-19 09:13:50 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 395 MB
2018-04-19 09:14:10 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 395 MB
2018-04-19 09:14:30 FINER test.Simulate$MemoryLogger run -- Using 110 MB out of 395 MB
2018-04-19 09:14:50 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 395 MB
2018-04-19 09:15:10 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 395 MB
2018-04-19 09:15:30 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 395 MB
2018-04-19 09:15:50 FINER test.Simulate$MemoryLogger run -- Using 118 MB out of 395 MB
2018-04-19 09:16:10 FINER test.Simulate$MemoryLogger run -- Using 103 MB out of 395 MB
2018-04-19 09:16:30 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 395 MB
2018-04-19 09:16:50 FINER test.Simulate$MemoryLogger run -- Using 129 MB out of 395 MB
2018-04-19 09:17:10 FINER test.Simulate$MemoryLogger run -- Using 115 MB out of 395 MB
2018-04-19 09:17:30 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 395 MB
2018-04-19 09:17:50 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 395 MB
2018-04-19 09:18:10 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 395 MB
2018-04-19 09:18:30 FINER test.Simulate$MemoryLogger run -- Using 126 MB out of 395 MB
2018-04-19 09:18:50 FINER test.Simulate$MemoryLogger run -- Using 110 MB out of 395 MB
2018-04-19 09:19:10 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 395 MB
2018-04-19 09:19:30 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 395 MB
2018-04-19 09:19:50 FINER test.Simulate$MemoryLogger run -- Using 118 MB out of 395 MB
2018-04-19 09:20:10 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 395 MB
2018-04-19 09:20:30 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 395 MB
2018-04-19 09:20:50 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 395 MB
2018-04-19 09:21:10 FINER test.Simulate$MemoryLogger run -- Using 125 MB out of 395 MB
2018-04-19 09:21:30 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 395 MB
2018-04-19 09:21:50 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 395 MB
2018-04-19 09:22:10 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 395 MB
2018-04-19 09:22:30 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 395 MB
2018-04-19 09:22:50 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 395 MB
2018-04-19 09:23:10 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 395 MB
2018-04-19 09:23:30 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 395 MB
2018-04-19 09:23:50 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 395 MB
2018-04-19 09:24:10 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 395 MB
2018-04-19 09:24:30 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 395 MB
2018-04-19 09:24:50 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 395 MB
2018-04-19 09:25:10 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 395 MB
2018-04-19 09:25:30 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 395 MB
2018-04-19 09:25:50 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 395 MB
2018-04-19 09:26:10 FINER test.Simulate$MemoryLogger run -- Using 133 MB out of 395 MB
2018-04-19 09:26:30 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 395 MB
2018-04-19 09:26:50 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 395 MB
2018-04-19 09:27:10 FINER test.Simulate$MemoryLogger run -- Using 125 MB out of 395 MB
2018-04-19 09:27:30 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 395 MB
2018-04-19 09:27:50 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 395 MB
2018-04-19 09:28:10 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 395 MB
2018-04-19 09:28:30 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 395 MB
2018-04-19 09:28:50 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 395 MB
2018-04-19 09:29:10 FINER test.Simulate$MemoryLogger run -- Using 132 MB out of 395 MB
2018-04-19 09:29:30 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 395 MB
2018-04-19 09:29:50 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 395 MB
2018-04-19 09:30:10 FINER test.Simulate$MemoryLogger run -- Using 119 MB out of 395 MB
2018-04-19 09:30:30 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 395 MB
2018-04-19 09:30:50 FINER test.Simulate$MemoryLogger run -- Using 129 MB out of 395 MB
2018-04-19 09:31:10 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 395 MB
2018-04-19 09:31:30 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 395 MB
2018-04-19 09:31:50 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 395 MB
2018-04-19 09:32:10 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 395 MB
2018-04-19 09:32:30 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 395 MB
2018-04-19 09:32:50 FINER test.Simulate$MemoryLogger run -- Using 121 MB out of 395 MB
2018-04-19 09:33:10 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 395 MB
2018-04-19 09:33:30 FINER test.Simulate$MemoryLogger run -- Using 135 MB out of 395 MB
2018-04-19 09:33:50 FINER test.Simulate$MemoryLogger run -- Using 118 MB out of 395 MB
2018-04-19 09:34:10 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 395 MB
2018-04-19 09:34:30 FINER test.Simulate$MemoryLogger run -- Using 122 MB out of 395 MB
2018-04-19 09:34:50 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 395 MB
2018-04-19 09:35:10 FINER test.Simulate$MemoryLogger run -- Using 139 MB out of 395 MB
2018-04-19 09:35:30 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 395 MB
2018-04-19 09:35:50 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 395 MB
2018-04-19 09:36:10 FINER test.Simulate$MemoryLogger run -- Using 138 MB out of 395 MB
2018-04-19 09:36:30 FINER test.Simulate$MemoryLogger run -- Using 114 MB out of 395 MB
2018-04-19 09:36:50 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 395 MB
2018-04-19 09:37:10 FINER test.Simulate$MemoryLogger run -- Using 114 MB out of 395 MB
2018-04-19 09:37:30 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 395 MB
2018-04-19 09:37:50 FINER test.Simulate$MemoryLogger run -- Using 117 MB out of 395 MB
2018-04-19 09:38:10 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 395 MB
2018-04-19 09:38:30 FINER test.Simulate$MemoryLogger run -- Using 129 MB out of 395 MB
2018-04-19 09:38:50 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 395 MB
2018-04-19 09:39:10 FINER test.Simulate$MemoryLogger run -- Using 135 MB out of 395 MB
2018-04-19 09:39:30 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 395 MB
2018-04-19 09:39:50 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 395 MB
2018-04-19 09:40:10 FINER test.Simulate$MemoryLogger run -- Using 124 MB out of 395 MB
2018-04-19 09:40:30 FINER test.Simulate$MemoryLogger run -- Using 97 MB out of 395 MB
2018-04-19 09:40:50 FINER test.Simulate$MemoryLogger run -- Using 135 MB out of 395 MB
2018-04-19 09:41:10 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 395 MB
2018-04-19 09:41:30 FINER test.Simulate$MemoryLogger run -- Using 140 MB out of 395 MB
2018-04-19 09:41:50 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 395 MB
2018-04-19 09:42:10 FINER test.Simulate$MemoryLogger run -- Using 143 MB out of 395 MB
2018-04-19 09:42:30 FINER test.Simulate$MemoryLogger run -- Using 122 MB out of 395 MB
2018-04-19 09:42:50 FINER test.Simulate$MemoryLogger run -- Using 103 MB out of 395 MB
2018-04-19 09:43:10 FINER test.Simulate$MemoryLogger run -- Using 135 MB out of 395 MB
2018-04-19 09:43:30 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 395 MB
2018-04-19 09:43:50 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 395 MB
2018-04-19 09:44:10 FINER test.Simulate$MemoryLogger run -- Using 137 MB out of 395 MB
2018-04-19 09:44:30 FINER test.Simulate$MemoryLogger run -- Using 114 MB out of 395 MB
