2018-04-17 17:28:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 17:29:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1025 on Area1
2018-04-17 17:29:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2050 on Area1
2018-04-17 17:29:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3063 on Area1
2018-04-17 17:30:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4070 on Area1
2018-04-17 17:30:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5054 on Area1
2018-04-17 17:30:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6010 on Area1
2018-04-17 17:31:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6966 on Area1
2018-04-17 17:31:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7854 on Area1
2018-04-17 17:31:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8700 on Area1
2018-04-17 17:32:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9582 on Area1
2018-04-17 17:32:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10426 on Area1
2018-04-17 17:32:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11292 on Area1
2018-04-17 17:33:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12188 on Area1
2018-04-17 17:33:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13008 on Area1
2018-04-17 17:33:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13786 on Area1
2018-04-17 17:34:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14604 on Area1
2018-04-17 17:34:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15339 on Area1
2018-04-17 17:34:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16054 on Area1
2018-04-17 17:35:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16821 on Area1
2018-04-17 17:35:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17504 on Area1
2018-04-17 17:35:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18170 on Area1
2018-04-17 17:36:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18895 on Area1
2018-04-17 17:36:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19538 on Area1
2018-04-17 17:36:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20170 on Area1
2018-04-17 17:37:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20863 on Area1
2018-04-17 17:37:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 21475 on Area1
2018-04-17 17:37:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 22097 on Area1
2018-04-17 17:38:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 22820 on Area1
2018-04-17 17:38:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 23508 on Area1
2018-04-17 17:38:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 24191 on Area1
2018-04-17 17:39:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 24909 on Area1
2018-04-17 17:39:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 25568 on Area1
2018-04-17 17:39:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 26213 on Area1
2018-04-17 17:40:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 26900 on Area1
2018-04-17 17:40:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 27524 on Area1
2018-04-17 17:40:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 28139 on Area1
2018-04-17 17:41:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 28798 on Area1
2018-04-17 17:41:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 29395 on Area1
2018-04-17 17:41:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 29982 on Area1
2018-04-17 17:42:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 30619 on Area1
2018-04-17 17:42:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 31191 on Area1
2018-04-17 17:42:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 31755 on Area1
2018-04-17 17:43:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 32353 on Area1
2018-04-17 17:43:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 32882 on Area1
2018-04-17 17:43:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 33413 on Area1
2018-04-17 17:44:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 34004 on Area1
2018-04-17 17:44:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 34558 on Area1
2018-04-17 17:44:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 35131 on Area1
2018-04-17 17:45:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 35742 on Area1
2018-04-17 17:45:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 36299 on Area1
2018-04-17 17:45:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 36850 on Area1
2018-04-17 17:46:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 37442 on Area1
2018-04-17 17:46:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 37979 on Area1
2018-04-17 17:46:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 38534 on Area1
2018-04-17 17:47:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 39135 on Area1
2018-04-17 17:47:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 39676 on Area1
2018-04-17 17:47:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 40209 on Area1
2018-04-17 17:48:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 40784 on Area1
