XMI
00 39047
05 216707
10 391745
15 570414
20 755359
25 940835
30 1113271
35 1296733
40 1471230


TEMF
00 587648
05 737601
10 939263
15 1218905
20 1301195
25 1606118
30 1682977
35 1879984
40 2083693
