2018-04-18 04:41:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 04:41:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 113 on Area1
2018-04-18 04:41:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 236 on Area1
2018-04-18 04:42:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 361 on Area1
2018-04-18 04:42:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 487 on Area1
2018-04-18 04:42:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 613 on Area1
2018-04-18 04:43:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 743 on Area1
2018-04-18 04:43:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 872 on Area1
2018-04-18 04:43:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1001 on Area1
2018-04-18 04:44:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1127 on Area1
2018-04-18 04:44:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1256 on Area1
2018-04-18 04:44:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1385 on Area1
2018-04-18 04:45:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1514 on Area1
2018-04-18 04:45:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1644 on Area1
2018-04-18 04:45:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1773 on Area1
2018-04-18 04:46:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1904 on Area1
2018-04-18 04:46:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2034 on Area1
2018-04-18 04:46:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2165 on Area1
2018-04-18 04:47:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2295 on Area1
2018-04-18 04:47:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2423 on Area1
2018-04-18 04:47:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2553 on Area1
2018-04-18 04:48:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2682 on Area1
2018-04-18 04:48:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2813 on Area1
2018-04-18 04:48:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2943 on Area1
2018-04-18 04:49:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3073 on Area1
2018-04-18 04:49:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3203 on Area1
2018-04-18 04:49:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3330 on Area1
2018-04-18 04:50:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3459 on Area1
2018-04-18 04:50:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3588 on Area1
2018-04-18 04:50:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3717 on Area1
2018-04-18 04:51:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3848 on Area1
2018-04-18 04:51:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3977 on Area1
2018-04-18 04:51:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4107 on Area1
2018-04-18 04:52:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4236 on Area1
2018-04-18 04:52:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4364 on Area1
2018-04-18 04:52:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4494 on Area1
2018-04-18 04:53:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4623 on Area1
2018-04-18 04:53:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4750 on Area1
2018-04-18 04:53:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4878 on Area1
2018-04-18 04:54:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5007 on Area1
