2018-04-17 23:53:12 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-18 00:26:12 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 380 MB
2018-04-18 00:26:32 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 380 MB
2018-04-18 00:26:52 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 380 MB
2018-04-18 00:27:12 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 380 MB
2018-04-18 00:27:32 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 380 MB
2018-04-18 00:27:52 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 380 MB
2018-04-18 00:28:12 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 380 MB
2018-04-18 00:28:32 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 380 MB
2018-04-18 00:28:52 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 380 MB
2018-04-18 00:29:12 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 380 MB
2018-04-18 00:29:32 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 380 MB
2018-04-18 00:29:52 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 380 MB
2018-04-18 00:30:12 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 380 MB
2018-04-18 00:30:32 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 380 MB
2018-04-18 00:30:52 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 380 MB
2018-04-18 00:31:12 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 380 MB
2018-04-18 00:31:32 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 380 MB
2018-04-18 00:31:52 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-18 00:32:12 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 380 MB
2018-04-18 00:32:32 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 380 MB
2018-04-18 00:32:52 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 380 MB
2018-04-18 00:33:12 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 380 MB
2018-04-18 00:33:32 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 380 MB
2018-04-18 00:33:52 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 380 MB
2018-04-18 00:34:12 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-18 00:34:32 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 380 MB
2018-04-18 00:34:52 FINER test.Simulate$MemoryLogger run -- Using 97 MB out of 380 MB
2018-04-18 00:35:12 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 380 MB
2018-04-18 00:35:32 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 380 MB
2018-04-18 00:35:52 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 380 MB
2018-04-18 00:36:12 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 380 MB
2018-04-18 00:36:32 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 380 MB
2018-04-18 00:36:52 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 380 MB
2018-04-18 00:37:12 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 380 MB
2018-04-18 00:37:32 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 380 MB
2018-04-18 00:37:52 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 380 MB
2018-04-18 00:38:12 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-18 00:38:32 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 380 MB
2018-04-18 00:38:52 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 380 MB
2018-04-18 00:39:12 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 380 MB
2018-04-18 00:39:32 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 380 MB
2018-04-18 00:39:52 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 380 MB
2018-04-18 00:40:12 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-18 00:40:32 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 380 MB
2018-04-18 00:40:52 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 380 MB
2018-04-18 00:41:12 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 380 MB
2018-04-18 00:41:32 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 380 MB
2018-04-18 00:41:52 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 380 MB
2018-04-18 00:42:12 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 380 MB
2018-04-18 00:42:32 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 380 MB
2018-04-18 00:42:52 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 380 MB
2018-04-18 00:43:12 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 380 MB
2018-04-18 00:43:32 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 380 MB
2018-04-18 00:43:52 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 380 MB
2018-04-18 00:44:12 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 380 MB
2018-04-18 00:44:32 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 380 MB
2018-04-18 00:44:52 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 380 MB
2018-04-18 00:45:12 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 380 MB
2018-04-18 00:45:32 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 380 MB
2018-04-18 00:45:52 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 380 MB
2018-04-18 00:46:12 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 380 MB
2018-04-18 00:46:32 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 380 MB
2018-04-18 00:46:52 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 380 MB
2018-04-18 00:47:12 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 380 MB
2018-04-18 00:47:32 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 380 MB
2018-04-18 00:47:52 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 380 MB
2018-04-18 00:48:12 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 380 MB
2018-04-18 00:48:32 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 380 MB
2018-04-18 00:48:52 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-18 00:49:12 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 380 MB
2018-04-18 00:49:32 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 380 MB
2018-04-18 00:49:52 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 380 MB
2018-04-18 00:50:12 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 380 MB
2018-04-18 00:50:32 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 380 MB
2018-04-18 00:50:52 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 380 MB
2018-04-18 00:51:12 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 380 MB
2018-04-18 00:51:32 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 380 MB
2018-04-18 00:51:52 FINER test.Simulate$MemoryLogger run -- Using 110 MB out of 380 MB
2018-04-18 00:52:12 FINER test.Simulate$MemoryLogger run -- Using 97 MB out of 380 MB
2018-04-18 00:52:32 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 380 MB
2018-04-18 00:52:52 FINER test.Simulate$MemoryLogger run -- Using 106 MB out of 380 MB
2018-04-18 00:53:12 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 380 MB
2018-04-18 00:53:32 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 380 MB
2018-04-18 00:53:52 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 380 MB
2018-04-18 00:54:12 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 380 MB
2018-04-18 00:54:32 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 380 MB
2018-04-18 00:54:52 FINER test.Simulate$MemoryLogger run -- Using 118 MB out of 380 MB
2018-04-18 00:55:12 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 380 MB
2018-04-18 00:55:32 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 380 MB
2018-04-18 00:55:52 FINER test.Simulate$MemoryLogger run -- Using 117 MB out of 380 MB
2018-04-18 00:56:12 FINER test.Simulate$MemoryLogger run -- Using 106 MB out of 380 MB
2018-04-18 00:56:32 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 380 MB
2018-04-18 00:56:52 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 380 MB
2018-04-18 00:57:12 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 380 MB
2018-04-18 00:57:32 FINER test.Simulate$MemoryLogger run -- Using 121 MB out of 380 MB
2018-04-18 00:57:52 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 380 MB
2018-04-18 00:58:12 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 380 MB
2018-04-18 00:58:32 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 380 MB
2018-04-18 00:58:52 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 380 MB
2018-04-18 00:59:12 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 380 MB
2018-04-18 00:59:32 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 380 MB
2018-04-18 00:59:52 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 380 MB
2018-04-18 01:00:12 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 380 MB
2018-04-18 01:00:32 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 380 MB
2018-04-18 01:00:52 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 380 MB
2018-04-18 01:01:12 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 380 MB
2018-04-18 01:01:32 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 380 MB
2018-04-18 01:01:52 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 380 MB
2018-04-18 01:02:12 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 380 MB
2018-04-18 01:02:32 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 380 MB
2018-04-18 01:02:52 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 380 MB
2018-04-18 01:03:12 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 380 MB
2018-04-18 01:03:32 FINER test.Simulate$MemoryLogger run -- Using 117 MB out of 380 MB
2018-04-18 01:03:52 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 380 MB
2018-04-18 01:04:12 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 380 MB
2018-04-18 01:04:32 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 380 MB
2018-04-18 01:04:52 FINER test.Simulate$MemoryLogger run -- Using 119 MB out of 380 MB
2018-04-18 01:05:12 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 380 MB
2018-04-18 01:05:32 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 380 MB
2018-04-18 01:05:52 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 380 MB
2018-04-18 01:06:12 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 380 MB
2018-04-18 01:06:32 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 380 MB
2018-04-18 01:06:52 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 380 MB
2018-04-18 01:07:12 FINER test.Simulate$MemoryLogger run -- Using 127 MB out of 380 MB
2018-04-18 01:07:32 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 380 MB
2018-04-18 01:07:52 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 380 MB
2018-04-18 01:08:12 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 380 MB
2018-04-18 01:08:32 FINER test.Simulate$MemoryLogger run -- Using 130 MB out of 380 MB
2018-04-18 01:08:52 FINER test.Simulate$MemoryLogger run -- Using 119 MB out of 380 MB
2018-04-18 01:09:12 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 380 MB
2018-04-18 01:09:32 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 380 MB
2018-04-18 01:09:52 FINER test.Simulate$MemoryLogger run -- Using 130 MB out of 380 MB
2018-04-18 01:10:12 FINER test.Simulate$MemoryLogger run -- Using 129 MB out of 380 MB
2018-04-18 01:10:32 FINER test.Simulate$MemoryLogger run -- Using 124 MB out of 380 MB
2018-04-18 01:10:52 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 380 MB
2018-04-18 01:11:12 FINER test.Simulate$MemoryLogger run -- Using 119 MB out of 380 MB
2018-04-18 01:11:32 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 380 MB
2018-04-18 01:11:52 FINER test.Simulate$MemoryLogger run -- Using 131 MB out of 380 MB
2018-04-18 01:12:12 FINER test.Simulate$MemoryLogger run -- Using 125 MB out of 380 MB
