2018-04-17 22:55:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 22:55:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 153 on Area1
2018-04-17 22:56:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 316 on Area1
2018-04-17 22:56:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 480 on Area1
2018-04-17 22:56:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 645 on Area1
2018-04-17 22:57:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 814 on Area1
2018-04-17 22:57:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 982 on Area1
2018-04-17 22:57:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1150 on Area1
2018-04-17 22:58:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1318 on Area1
2018-04-17 22:58:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1488 on Area1
2018-04-17 22:58:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1655 on Area1
2018-04-17 22:59:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1823 on Area1
2018-04-17 22:59:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1991 on Area1
2018-04-17 22:59:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2160 on Area1
2018-04-17 23:00:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2332 on Area1
2018-04-17 23:00:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2503 on Area1
2018-04-17 23:00:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2672 on Area1
2018-04-17 23:01:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2845 on Area1
2018-04-17 23:01:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3015 on Area1
2018-04-17 23:01:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3186 on Area1
2018-04-17 23:02:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3359 on Area1
2018-04-17 23:02:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3530 on Area1
2018-04-17 23:02:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3702 on Area1
2018-04-17 23:03:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3871 on Area1
2018-04-17 23:03:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4044 on Area1
