2018-04-18 13:23:28 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-18 13:31:48 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 445 MB
2018-04-18 13:32:08 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 440 MB
2018-04-18 13:32:28 FINER test.Simulate$MemoryLogger run -- Using 148 MB out of 433 MB
2018-04-18 13:32:48 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 425 MB
2018-04-18 13:33:08 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 419 MB
2018-04-18 13:33:28 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 413 MB
2018-04-18 13:33:48 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 407 MB
2018-04-18 13:34:08 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 401 MB
2018-04-18 13:34:28 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 396 MB
2018-04-18 13:34:48 FINER test.Simulate$MemoryLogger run -- Using 26 MB out of 391 MB
2018-04-18 13:35:08 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 386 MB
2018-04-18 13:35:28 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 382 MB
2018-04-18 13:35:48 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 379 MB
2018-04-18 13:36:08 FINER test.Simulate$MemoryLogger run -- Using 28 MB out of 376 MB
2018-04-18 13:36:28 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 373 MB
2018-04-18 13:36:48 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 369 MB
2018-04-18 13:37:08 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 366 MB
2018-04-18 13:37:28 FINER test.Simulate$MemoryLogger run -- Using 35 MB out of 362 MB
2018-04-18 13:37:48 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 358 MB
2018-04-18 13:38:08 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 356 MB
2018-04-18 13:38:28 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 356 MB
2018-04-18 13:38:48 FINER test.Simulate$MemoryLogger run -- Using 25 MB out of 356 MB
2018-04-18 13:39:08 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 356 MB
2018-04-18 13:39:28 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 356 MB
2018-04-18 13:39:48 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 356 MB
2018-04-18 13:40:08 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 356 MB
2018-04-18 13:40:28 FINER test.Simulate$MemoryLogger run -- Using 27 MB out of 356 MB
2018-04-18 13:40:48 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 356 MB
2018-04-18 13:41:08 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 356 MB
2018-04-18 13:41:28 FINER test.Simulate$MemoryLogger run -- Using 29 MB out of 356 MB
2018-04-18 13:41:48 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 356 MB
2018-04-18 13:42:08 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 356 MB
2018-04-18 13:42:28 FINER test.Simulate$MemoryLogger run -- Using 23 MB out of 356 MB
2018-04-18 13:42:48 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 356 MB
2018-04-18 13:43:08 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 356 MB
2018-04-18 13:43:28 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 356 MB
2018-04-18 13:43:48 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 356 MB
2018-04-18 13:44:08 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 356 MB
2018-04-18 13:44:28 FINER test.Simulate$MemoryLogger run -- Using 25 MB out of 356 MB
2018-04-18 13:44:48 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 356 MB
2018-04-18 13:45:08 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 356 MB
2018-04-18 13:45:28 FINER test.Simulate$MemoryLogger run -- Using 25 MB out of 356 MB
2018-04-18 13:45:48 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 356 MB
2018-04-18 13:46:08 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 356 MB
2018-04-18 13:46:28 FINER test.Simulate$MemoryLogger run -- Using 27 MB out of 356 MB
2018-04-18 13:46:48 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 356 MB
2018-04-18 13:47:08 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 356 MB
2018-04-18 13:47:28 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 356 MB
2018-04-18 13:47:48 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 356 MB
2018-04-18 13:48:08 FINER test.Simulate$MemoryLogger run -- Using 41 MB out of 356 MB
2018-04-18 13:48:28 FINER test.Simulate$MemoryLogger run -- Using 23 MB out of 356 MB
2018-04-18 13:48:48 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 356 MB
2018-04-18 13:49:08 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 356 MB
2018-04-18 13:49:28 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 356 MB
2018-04-18 13:49:48 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 356 MB
2018-04-18 13:50:08 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 356 MB
2018-04-18 13:50:28 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 356 MB
2018-04-18 13:50:48 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 356 MB
2018-04-18 13:51:08 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 356 MB
2018-04-18 13:51:28 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 356 MB
2018-04-18 13:51:48 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 356 MB
2018-04-18 13:52:08 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 356 MB
2018-04-18 13:52:28 FINER test.Simulate$MemoryLogger run -- Using 37 MB out of 356 MB
2018-04-18 13:52:48 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 356 MB
2018-04-18 13:53:08 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 356 MB
2018-04-18 13:53:28 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 356 MB
2018-04-18 13:53:48 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 356 MB
2018-04-18 13:54:08 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 356 MB
2018-04-18 13:54:28 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 356 MB
2018-04-18 13:54:48 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 356 MB
2018-04-18 13:55:08 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 356 MB
2018-04-18 13:55:28 FINER test.Simulate$MemoryLogger run -- Using 35 MB out of 356 MB
2018-04-18 13:55:48 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 356 MB
2018-04-18 13:56:08 FINER test.Simulate$MemoryLogger run -- Using 45 MB out of 356 MB
2018-04-18 13:56:28 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 356 MB
2018-04-18 13:56:48 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 356 MB
2018-04-18 13:57:08 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 356 MB
2018-04-18 13:57:29 FINER test.Simulate$MemoryLogger run -- Using 34 MB out of 356 MB
2018-04-18 13:57:49 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 356 MB
2018-04-18 13:58:09 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 356 MB
2018-04-18 13:58:29 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 356 MB
2018-04-18 13:58:49 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 356 MB
2018-04-18 13:59:09 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 356 MB
2018-04-18 13:59:29 FINER test.Simulate$MemoryLogger run -- Using 35 MB out of 356 MB
2018-04-18 13:59:49 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 356 MB
2018-04-18 14:00:09 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 356 MB
2018-04-18 14:00:29 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 356 MB
2018-04-18 14:00:49 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 356 MB
2018-04-18 14:01:09 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 356 MB
2018-04-18 14:01:29 FINER test.Simulate$MemoryLogger run -- Using 29 MB out of 356 MB
2018-04-18 14:01:49 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 356 MB
2018-04-18 14:02:09 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 356 MB
2018-04-18 14:02:29 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 356 MB
2018-04-18 14:02:49 FINER test.Simulate$MemoryLogger run -- Using 30 MB out of 356 MB
2018-04-18 14:03:09 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 356 MB
2018-04-18 14:03:29 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 356 MB
2018-04-18 14:03:49 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 356 MB
2018-04-18 14:04:09 FINER test.Simulate$MemoryLogger run -- Using 37 MB out of 356 MB
2018-04-18 14:04:29 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 356 MB
2018-04-18 14:04:49 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 356 MB
2018-04-18 14:05:09 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 356 MB
2018-04-18 14:05:29 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 356 MB
2018-04-18 14:05:49 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 356 MB
2018-04-18 14:06:09 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 356 MB
2018-04-18 14:06:29 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 356 MB
2018-04-18 14:06:49 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 356 MB
2018-04-18 14:07:09 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 356 MB
2018-04-18 14:07:29 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 356 MB
2018-04-18 14:07:49 FINER test.Simulate$MemoryLogger run -- Using 44 MB out of 356 MB
2018-04-18 14:08:09 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 356 MB
2018-04-18 14:08:29 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 356 MB
2018-04-18 14:08:49 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 356 MB
2018-04-18 14:09:09 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 356 MB
2018-04-18 14:09:29 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 356 MB
2018-04-18 14:09:49 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 356 MB
2018-04-18 14:10:09 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 356 MB
2018-04-18 14:10:29 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 356 MB
2018-04-18 14:10:49 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 356 MB
2018-04-18 14:11:09 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 356 MB
2018-04-18 14:11:29 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 356 MB
2018-04-18 14:11:49 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 356 MB
2018-04-18 14:12:09 FINER test.Simulate$MemoryLogger run -- Using 34 MB out of 356 MB
2018-04-18 14:12:29 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 356 MB
2018-04-18 14:12:49 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 356 MB
2018-04-18 14:13:09 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 356 MB
2018-04-18 14:13:29 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 356 MB
2018-04-18 14:13:49 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 356 MB
2018-04-18 14:14:09 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 356 MB
2018-04-18 14:14:29 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 356 MB
2018-04-18 14:14:49 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 356 MB
2018-04-18 14:15:09 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 356 MB
2018-04-18 14:15:29 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 356 MB
2018-04-18 14:15:49 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 356 MB
2018-04-18 14:16:09 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 356 MB
2018-04-18 14:16:29 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 356 MB
2018-04-18 14:16:49 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 356 MB
2018-04-18 14:17:09 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 356 MB
2018-04-18 14:17:29 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 356 MB
2018-04-18 14:17:49 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 356 MB
2018-04-18 14:18:09 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 356 MB
2018-04-18 14:18:29 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 356 MB
2018-04-18 14:18:49 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 356 MB
2018-04-18 14:19:09 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 356 MB
2018-04-18 14:19:29 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 356 MB
2018-04-18 14:19:49 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 356 MB
2018-04-18 14:20:09 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 356 MB
2018-04-18 14:20:29 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 356 MB
2018-04-18 14:20:49 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 356 MB
2018-04-18 14:21:09 FINER test.Simulate$MemoryLogger run -- Using 35 MB out of 356 MB
2018-04-18 14:21:29 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 356 MB
2018-04-18 14:21:49 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 356 MB
2018-04-18 14:22:09 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 356 MB
2018-04-18 14:22:29 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 356 MB
2018-04-18 14:22:49 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 356 MB
2018-04-18 14:23:09 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 356 MB
2018-04-18 14:23:29 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 356 MB
2018-04-18 14:23:49 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 356 MB
2018-04-18 14:24:09 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 356 MB
2018-04-18 14:24:29 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 356 MB
2018-04-18 14:24:49 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 356 MB
2018-04-18 14:25:09 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 356 MB
2018-04-18 14:25:29 FINER test.Simulate$MemoryLogger run -- Using 44 MB out of 356 MB
2018-04-18 14:25:49 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 356 MB
2018-04-18 14:26:09 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 356 MB
2018-04-18 14:26:29 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 356 MB
2018-04-18 14:26:49 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 356 MB
2018-04-18 14:27:09 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 356 MB
2018-04-18 14:27:29 FINER test.Simulate$MemoryLogger run -- Using 37 MB out of 356 MB
2018-04-18 14:27:49 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 356 MB
2018-04-18 14:28:09 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 356 MB
2018-04-18 14:28:29 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 356 MB
2018-04-18 14:28:49 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 356 MB
2018-04-18 14:29:09 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 356 MB
2018-04-18 14:29:29 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 356 MB
2018-04-18 14:29:49 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 356 MB
2018-04-18 14:30:09 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 356 MB
2018-04-18 14:30:29 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 356 MB
2018-04-18 14:30:49 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 356 MB
2018-04-18 14:31:09 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 356 MB
2018-04-18 14:31:29 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 356 MB
2018-04-18 14:31:49 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 356 MB
2018-04-18 14:32:09 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 356 MB
2018-04-18 14:32:29 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 356 MB
2018-04-18 14:32:49 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 356 MB
2018-04-18 14:33:09 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 356 MB
2018-04-18 14:33:29 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 356 MB
2018-04-18 14:33:49 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 356 MB
2018-04-18 14:34:09 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 356 MB
2018-04-18 14:34:29 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 356 MB
2018-04-18 14:34:49 FINER test.Simulate$MemoryLogger run -- Using 44 MB out of 356 MB
2018-04-18 14:35:09 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 356 MB
2018-04-18 14:35:29 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 356 MB
2018-04-18 14:35:49 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 356 MB
2018-04-18 14:36:09 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 356 MB
2018-04-18 14:36:29 FINER test.Simulate$MemoryLogger run -- Using 45 MB out of 356 MB
2018-04-18 14:36:49 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 356 MB
2018-04-18 14:37:09 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 356 MB
2018-04-18 14:37:29 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 356 MB
2018-04-18 14:37:49 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 356 MB
2018-04-18 14:38:09 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 356 MB
2018-04-18 14:38:29 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 356 MB
2018-04-18 14:38:49 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 356 MB
2018-04-18 14:39:09 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 356 MB
2018-04-18 14:39:29 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 356 MB
2018-04-18 14:39:49 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 356 MB
2018-04-18 14:40:09 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 356 MB
2018-04-18 14:40:29 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 356 MB
2018-04-18 14:40:49 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 356 MB
2018-04-18 14:41:09 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 356 MB
2018-04-18 14:41:29 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 356 MB
2018-04-18 14:41:49 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 356 MB
2018-04-18 14:42:09 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 356 MB
2018-04-18 14:42:29 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 356 MB
2018-04-18 14:42:49 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 356 MB
2018-04-18 14:43:09 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 356 MB
2018-04-18 14:43:29 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 356 MB
2018-04-18 14:43:49 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 356 MB
2018-04-18 14:44:09 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 356 MB
2018-04-18 14:44:29 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 356 MB
2018-04-18 14:44:49 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 356 MB
2018-04-18 14:45:09 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 356 MB
2018-04-18 14:45:29 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 356 MB
2018-04-18 14:45:49 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 356 MB
2018-04-18 14:46:09 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 356 MB
2018-04-18 14:46:29 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 356 MB
2018-04-18 14:46:49 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 356 MB
2018-04-18 14:47:09 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 356 MB
2018-04-18 14:47:29 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 356 MB
2018-04-18 14:47:49 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 356 MB
2018-04-18 14:48:09 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 356 MB
2018-04-18 14:48:29 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 356 MB
2018-04-18 14:48:49 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 356 MB
2018-04-18 14:49:09 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 356 MB
2018-04-18 14:49:29 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 356 MB
2018-04-18 14:49:49 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 356 MB
2018-04-18 14:50:09 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 356 MB
2018-04-18 14:50:29 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 356 MB
2018-04-18 14:50:49 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 356 MB
2018-04-18 14:51:09 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 356 MB
2018-04-18 14:51:29 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 356 MB
2018-04-18 14:51:49 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 356 MB
2018-04-18 14:52:09 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 356 MB
2018-04-18 14:52:29 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 356 MB
2018-04-18 14:52:49 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 356 MB
2018-04-18 14:53:09 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 356 MB
2018-04-18 14:53:29 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 356 MB
2018-04-18 14:53:49 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 356 MB
2018-04-18 14:54:09 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 356 MB
2018-04-18 14:54:29 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 356 MB
2018-04-18 14:54:49 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 356 MB
2018-04-18 14:55:09 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 356 MB
2018-04-18 14:55:29 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 356 MB
2018-04-18 14:55:49 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 356 MB
2018-04-18 14:56:09 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 356 MB
2018-04-18 14:56:29 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 356 MB
2018-04-18 14:56:49 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 356 MB
2018-04-18 14:57:09 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 356 MB
2018-04-18 14:57:29 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 356 MB
2018-04-18 14:57:49 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 356 MB
2018-04-18 14:58:09 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 356 MB
2018-04-18 14:58:29 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 356 MB
2018-04-18 14:58:49 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 356 MB
2018-04-18 14:59:09 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 356 MB
2018-04-18 14:59:29 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 356 MB
2018-04-18 14:59:49 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 356 MB
