2018-04-18 13:23:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 13:23:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 109 on Area1
2018-04-18 13:24:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 224 on Area1
2018-04-18 13:24:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 341 on Area1
2018-04-18 13:24:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 461 on Area1
2018-04-18 13:25:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 579 on Area1
2018-04-18 13:25:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 698 on Area1
2018-04-18 13:25:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 818 on Area1
2018-04-18 13:26:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 938 on Area1
2018-04-18 13:26:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1058 on Area1
2018-04-18 13:26:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1179 on Area1
2018-04-18 13:27:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1295 on Area1
2018-04-18 13:27:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1415 on Area1
2018-04-18 13:27:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1535 on Area1
2018-04-18 13:28:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1656 on Area1
2018-04-18 13:28:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1778 on Area1
2018-04-18 13:28:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1900 on Area1
2018-04-18 13:29:12 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2020 on Area1
2018-04-18 13:29:32 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2141 on Area1
2018-04-18 13:29:52 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2261 on Area1
