2018-04-18 08:10:09 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 08:10:29 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 108 on Area1
2018-04-18 08:10:49 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 225 on Area1
2018-04-18 08:11:09 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 341 on Area1
2018-04-18 08:11:29 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 455 on Area1
2018-04-18 08:11:49 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 576 on Area1
2018-04-18 08:12:09 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 699 on Area1
2018-04-18 08:12:29 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 823 on Area1
2018-04-18 08:12:49 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 947 on Area1
2018-04-18 08:13:09 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1071 on Area1
2018-04-18 08:13:29 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1195 on Area1
