2018-04-17 19:16:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 19:16:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 209 on Area1
2018-04-17 19:16:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 436 on Area1
2018-04-17 19:17:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 672 on Area1
2018-04-17 19:17:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 908 on Area1
2018-04-17 19:17:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1141 on Area1
2018-04-17 19:18:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1371 on Area1
2018-04-17 19:18:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1601 on Area1
2018-04-17 19:18:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1833 on Area1
2018-04-17 19:19:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2061 on Area1
2018-04-17 19:19:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2293 on Area1
2018-04-17 19:19:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2527 on Area1
2018-04-17 19:20:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2761 on Area1
2018-04-17 19:20:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2991 on Area1
2018-04-17 19:20:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3223 on Area1
2018-04-17 19:21:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3460 on Area1
2018-04-17 19:21:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3698 on Area1
2018-04-17 19:21:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3932 on Area1
2018-04-17 19:22:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4170 on Area1
2018-04-17 19:22:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4410 on Area1
2018-04-17 19:22:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4651 on Area1
2018-04-17 19:23:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4889 on Area1
2018-04-17 19:23:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5129 on Area1
2018-04-17 19:23:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5361 on Area1
2018-04-17 19:24:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5598 on Area1
2018-04-17 19:24:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5835 on Area1
2018-04-17 19:24:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6074 on Area1
2018-04-17 19:25:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6312 on Area1
2018-04-17 19:25:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6551 on Area1
2018-04-17 19:25:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6786 on Area1
2018-04-17 19:26:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7025 on Area1
2018-04-17 19:26:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7263 on Area1
2018-04-17 19:26:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7497 on Area1
2018-04-17 19:27:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7733 on Area1
2018-04-17 19:27:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7973 on Area1
2018-04-17 19:27:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8209 on Area1
2018-04-17 19:28:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8457 on Area1
2018-04-17 19:28:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8703 on Area1
2018-04-17 19:28:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8949 on Area1
2018-04-17 19:29:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9195 on Area1
2018-04-17 19:29:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9440 on Area1
2018-04-17 19:29:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9683 on Area1
2018-04-17 19:30:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9929 on Area1
2018-04-17 19:30:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10171 on Area1
2018-04-17 19:30:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10417 on Area1
2018-04-17 19:31:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10664 on Area1
2018-04-17 19:31:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10909 on Area1
2018-04-17 19:31:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11152 on Area1
2018-04-17 19:32:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11397 on Area1
2018-04-17 19:32:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11639 on Area1
2018-04-17 19:32:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11878 on Area1
2018-04-17 19:33:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12115 on Area1
2018-04-17 19:33:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12356 on Area1
2018-04-17 19:33:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12595 on Area1
2018-04-17 19:34:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12833 on Area1
2018-04-17 19:34:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13075 on Area1
2018-04-17 19:34:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13318 on Area1
2018-04-17 19:35:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13560 on Area1
2018-04-17 19:35:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13800 on Area1
2018-04-17 19:35:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14042 on Area1
2018-04-17 19:36:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14279 on Area1
2018-04-17 19:36:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14522 on Area1
2018-04-17 19:36:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14762 on Area1
2018-04-17 19:37:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14997 on Area1
2018-04-17 19:37:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15234 on Area1
2018-04-17 19:37:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15470 on Area1
2018-04-17 19:38:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15703 on Area1
2018-04-17 19:38:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15940 on Area1
2018-04-17 19:38:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16180 on Area1
2018-04-17 19:39:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16412 on Area1
2018-04-17 19:39:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16648 on Area1
2018-04-17 19:39:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16883 on Area1
2018-04-17 19:40:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17118 on Area1
2018-04-17 19:40:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17352 on Area1
2018-04-17 19:40:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17580 on Area1
2018-04-17 19:41:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17813 on Area1
2018-04-17 19:41:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18045 on Area1
2018-04-17 19:41:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18279 on Area1
2018-04-17 19:42:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18514 on Area1
2018-04-17 19:42:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18748 on Area1
2018-04-17 19:42:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18983 on Area1
2018-04-17 19:43:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19220 on Area1
2018-04-17 19:43:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19455 on Area1
2018-04-17 19:43:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19687 on Area1
2018-04-17 19:44:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19921 on Area1
2018-04-17 19:44:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20152 on Area1
2018-04-17 19:44:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20386 on Area1
2018-04-17 19:45:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20622 on Area1
2018-04-17 19:45:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20851 on Area1
2018-04-17 19:45:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 21085 on Area1
2018-04-17 19:46:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 21319 on Area1
2018-04-17 19:46:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 21554 on Area1
2018-04-17 19:46:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 21787 on Area1
2018-04-17 19:47:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 22017 on Area1
2018-04-17 19:47:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 22247 on Area1
2018-04-17 19:47:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 22478 on Area1
2018-04-17 19:48:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 22708 on Area1
2018-04-17 19:48:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 22937 on Area1
2018-04-17 19:48:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 23174 on Area1
2018-04-17 19:49:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 23407 on Area1
2018-04-17 19:49:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 23644 on Area1
2018-04-17 19:49:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 23880 on Area1
2018-04-17 19:50:02 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 24114 on Area1
2018-04-17 19:50:22 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 24350 on Area1
2018-04-17 19:50:42 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 24587 on Area1
2018-04-17 19:51:02 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 24824 on Area1
2018-04-17 19:51:22 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 25062 on Area1
2018-04-17 19:51:42 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 25297 on Area1
2018-04-17 19:52:02 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 25523 on Area1
