2018-04-17 19:15:58 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-17 19:28:58 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 380 MB
2018-04-17 19:29:18 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 380 MB
2018-04-17 19:29:38 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 380 MB
2018-04-17 19:29:58 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 380 MB
2018-04-17 19:30:18 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 380 MB
2018-04-17 19:30:38 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 380 MB
2018-04-17 19:30:58 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 380 MB
2018-04-17 19:31:18 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 380 MB
2018-04-17 19:31:38 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 380 MB
2018-04-17 19:31:58 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 380 MB
2018-04-17 19:32:18 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 380 MB
2018-04-17 19:32:38 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 380 MB
2018-04-17 19:32:58 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 380 MB
2018-04-17 19:33:18 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 380 MB
2018-04-17 19:33:38 FINER test.Simulate$MemoryLogger run -- Using 37 MB out of 380 MB
2018-04-17 19:33:58 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 380 MB
2018-04-17 19:34:18 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 380 MB
2018-04-17 19:34:38 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 380 MB
2018-04-17 19:34:58 FINER test.Simulate$MemoryLogger run -- Using 34 MB out of 380 MB
2018-04-17 19:35:18 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 380 MB
2018-04-17 19:35:38 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 380 MB
2018-04-17 19:35:58 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 380 MB
2018-04-17 19:36:18 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 380 MB
2018-04-17 19:36:38 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 380 MB
2018-04-17 19:36:58 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 380 MB
2018-04-17 19:37:18 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 380 MB
2018-04-17 19:37:38 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 380 MB
2018-04-17 19:37:58 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 380 MB
2018-04-17 19:38:18 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 380 MB
2018-04-17 19:38:38 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 380 MB
2018-04-17 19:38:58 FINER test.Simulate$MemoryLogger run -- Using 41 MB out of 380 MB
2018-04-17 19:39:18 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-17 19:39:38 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 380 MB
2018-04-17 19:39:58 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 380 MB
2018-04-17 19:40:18 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 380 MB
2018-04-17 19:40:38 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 380 MB
2018-04-17 19:40:58 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 380 MB
2018-04-17 19:41:18 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 380 MB
2018-04-17 19:41:38 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 380 MB
2018-04-17 19:41:58 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 380 MB
2018-04-17 19:42:18 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 380 MB
2018-04-17 19:42:38 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 380 MB
2018-04-17 19:42:58 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 380 MB
2018-04-17 19:43:18 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 380 MB
2018-04-17 19:43:38 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 380 MB
2018-04-17 19:43:58 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 380 MB
2018-04-17 19:44:18 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 380 MB
2018-04-17 19:44:38 FINER test.Simulate$MemoryLogger run -- Using 44 MB out of 380 MB
2018-04-17 19:44:58 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-17 19:45:18 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-17 19:45:38 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 380 MB
2018-04-17 19:45:58 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 380 MB
2018-04-17 19:46:18 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 380 MB
2018-04-17 19:46:38 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 380 MB
2018-04-17 19:46:58 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 380 MB
2018-04-17 19:47:18 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 380 MB
2018-04-17 19:47:38 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-17 19:47:58 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 380 MB
2018-04-17 19:48:18 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 380 MB
2018-04-17 19:48:38 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 380 MB
2018-04-17 19:48:58 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 380 MB
2018-04-17 19:49:18 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 380 MB
2018-04-17 19:49:38 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 380 MB
2018-04-17 19:49:58 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 380 MB
2018-04-17 19:50:18 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 380 MB
2018-04-17 19:50:38 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 380 MB
2018-04-17 19:50:58 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 380 MB
2018-04-17 19:51:18 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 380 MB
2018-04-17 19:51:38 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 380 MB
2018-04-17 19:51:58 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 380 MB
2018-04-17 19:52:18 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 380 MB
2018-04-17 19:52:38 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 380 MB
2018-04-17 19:52:58 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 380 MB
2018-04-17 19:53:18 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 380 MB
2018-04-17 19:53:38 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 380 MB
2018-04-17 19:53:58 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 380 MB
2018-04-17 19:54:18 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 380 MB
2018-04-17 19:54:38 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 380 MB
2018-04-17 19:54:58 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 380 MB
2018-04-17 19:55:18 FINER test.Simulate$MemoryLogger run -- Using 106 MB out of 380 MB
2018-04-17 19:55:38 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 380 MB
2018-04-17 19:55:58 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 380 MB
2018-04-17 19:56:18 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 380 MB
2018-04-17 19:56:38 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 380 MB
2018-04-17 19:56:58 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 380 MB
2018-04-17 19:57:18 FINER test.Simulate$MemoryLogger run -- Using 110 MB out of 380 MB
2018-04-17 19:57:38 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 380 MB
2018-04-17 19:57:59 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 380 MB
2018-04-17 19:58:19 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 380 MB
2018-04-17 19:58:39 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 380 MB
2018-04-17 19:58:59 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 380 MB
2018-04-17 19:59:19 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 380 MB
2018-04-17 19:59:39 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 380 MB
2018-04-17 19:59:59 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 380 MB
2018-04-17 20:00:19 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 380 MB
2018-04-17 20:00:39 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 380 MB
2018-04-17 20:00:59 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 380 MB
2018-04-17 20:01:19 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 380 MB
2018-04-17 20:01:39 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 380 MB
2018-04-17 20:01:59 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 380 MB
2018-04-17 20:02:19 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-17 20:02:39 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 380 MB
2018-04-17 20:02:59 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 380 MB
2018-04-17 20:03:19 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 380 MB
2018-04-17 20:03:39 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 380 MB
2018-04-17 20:03:59 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 380 MB
2018-04-17 20:04:19 FINER test.Simulate$MemoryLogger run -- Using 114 MB out of 380 MB
2018-04-17 20:04:39 FINER test.Simulate$MemoryLogger run -- Using 125 MB out of 380 MB
2018-04-17 20:04:59 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 380 MB
2018-04-17 20:05:19 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 380 MB
2018-04-17 20:05:39 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 380 MB
2018-04-17 20:05:59 FINER test.Simulate$MemoryLogger run -- Using 113 MB out of 380 MB
2018-04-17 20:06:19 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 380 MB
2018-04-17 20:06:39 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 380 MB
2018-04-17 20:06:59 FINER test.Simulate$MemoryLogger run -- Using 122 MB out of 380 MB
2018-04-17 20:07:19 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 380 MB
2018-04-17 20:07:39 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 380 MB
2018-04-17 20:07:59 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 380 MB
2018-04-17 20:08:19 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 380 MB
2018-04-17 20:08:39 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 380 MB
2018-04-17 20:08:59 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 380 MB
2018-04-17 20:09:19 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 380 MB
2018-04-17 20:09:39 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 380 MB
2018-04-17 20:09:59 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 380 MB
2018-04-17 20:10:19 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 380 MB
2018-04-17 20:10:39 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 380 MB
2018-04-17 20:10:59 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 380 MB
2018-04-17 20:11:19 FINER test.Simulate$MemoryLogger run -- Using 113 MB out of 380 MB
2018-04-17 20:11:39 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 380 MB
2018-04-17 20:11:59 FINER test.Simulate$MemoryLogger run -- Using 124 MB out of 380 MB
2018-04-17 20:12:19 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 380 MB
2018-04-17 20:12:39 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 380 MB
2018-04-17 20:12:59 FINER test.Simulate$MemoryLogger run -- Using 128 MB out of 380 MB
2018-04-17 20:13:19 FINER test.Simulate$MemoryLogger run -- Using 125 MB out of 380 MB
2018-04-17 20:13:39 FINER test.Simulate$MemoryLogger run -- Using 103 MB out of 380 MB
2018-04-17 20:13:59 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 380 MB
2018-04-17 20:14:19 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 380 MB
2018-04-17 20:14:39 FINER test.Simulate$MemoryLogger run -- Using 131 MB out of 380 MB
2018-04-17 20:14:59 FINER test.Simulate$MemoryLogger run -- Using 121 MB out of 380 MB
2018-04-17 20:15:19 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 380 MB
2018-04-17 20:15:39 FINER test.Simulate$MemoryLogger run -- Using 127 MB out of 380 MB
2018-04-17 20:15:59 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 380 MB
2018-04-17 20:16:19 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 380 MB
