2018-04-17 22:29:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 22:30:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 224 on Area1
2018-04-17 22:30:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 448 on Area1
2018-04-17 22:30:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 671 on Area1
2018-04-17 22:31:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 894 on Area1
2018-04-17 22:31:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1118 on Area1
2018-04-17 22:31:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1341 on Area1
2018-04-17 22:32:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1564 on Area1
2018-04-17 22:32:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1787 on Area1
2018-04-17 22:32:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2010 on Area1
2018-04-17 22:33:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2233 on Area1
2018-04-17 22:33:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2456 on Area1
2018-04-17 22:33:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2679 on Area1
2018-04-17 22:34:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2899 on Area1
2018-04-17 22:34:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3119 on Area1
2018-04-17 22:34:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3338 on Area1
2018-04-17 22:35:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3559 on Area1
2018-04-17 22:35:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3779 on Area1
2018-04-17 22:35:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4000 on Area1
2018-04-17 22:36:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4218 on Area1
2018-04-17 22:36:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4437 on Area1
2018-04-17 22:36:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4654 on Area1
2018-04-17 22:37:03 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4872 on Area1
2018-04-17 22:37:23 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5090 on Area1
2018-04-17 22:37:43 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5306 on Area1
