2018-04-17 18:51:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 18:51:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 247 on Area1
2018-04-17 18:51:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 498 on Area1
2018-04-17 18:52:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 759 on Area1
2018-04-17 18:52:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1039 on Area1
2018-04-17 18:52:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1307 on Area1
2018-04-17 18:53:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1589 on Area1
2018-04-17 18:53:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1862 on Area1
2018-04-17 18:53:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2131 on Area1
2018-04-17 18:54:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2417 on Area1
2018-04-17 18:54:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2700 on Area1
2018-04-17 18:54:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2984 on Area1
2018-04-17 18:55:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3267 on Area1
2018-04-17 18:55:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3541 on Area1
2018-04-17 18:55:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3820 on Area1
2018-04-17 18:56:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4102 on Area1
2018-04-17 18:56:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4385 on Area1
2018-04-17 18:56:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4671 on Area1
2018-04-17 18:57:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4949 on Area1
2018-04-17 18:57:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5232 on Area1
2018-04-17 18:57:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5518 on Area1
2018-04-17 18:58:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5797 on Area1
2018-04-17 18:58:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6064 on Area1
2018-04-17 18:58:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6317 on Area1
2018-04-17 18:59:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6598 on Area1
2018-04-17 18:59:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6846 on Area1
2018-04-17 18:59:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7103 on Area1
2018-04-17 19:00:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7384 on Area1
2018-04-17 19:00:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7669 on Area1
2018-04-17 19:00:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7952 on Area1
2018-04-17 19:01:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8230 on Area1
2018-04-17 19:01:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8515 on Area1
2018-04-17 19:01:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8797 on Area1
2018-04-17 19:02:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9073 on Area1
2018-04-17 19:02:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9355 on Area1
2018-04-17 19:02:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9637 on Area1
2018-04-17 19:03:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9904 on Area1
2018-04-17 19:03:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10181 on Area1
2018-04-17 19:03:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10461 on Area1
2018-04-17 19:04:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10728 on Area1
2018-04-17 19:04:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11004 on Area1
2018-04-17 19:04:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11286 on Area1
2018-04-17 19:05:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11559 on Area1
2018-04-17 19:05:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11839 on Area1
2018-04-17 19:05:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12119 on Area1
2018-04-17 19:06:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12392 on Area1
2018-04-17 19:06:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12655 on Area1
2018-04-17 19:06:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12915 on Area1
2018-04-17 19:07:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13195 on Area1
2018-04-17 19:07:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13449 on Area1
2018-04-17 19:07:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13725 on Area1
2018-04-17 19:08:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14004 on Area1
2018-04-17 19:08:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14272 on Area1
2018-04-17 19:08:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14553 on Area1
2018-04-17 19:09:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14834 on Area1
2018-04-17 19:09:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15104 on Area1
2018-04-17 19:09:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15385 on Area1
2018-04-17 19:10:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15659 on Area1
2018-04-17 19:10:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15939 on Area1
2018-04-17 19:10:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16216 on Area1
2018-04-17 19:11:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16494 on Area1
2018-04-17 19:11:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16777 on Area1
2018-04-17 19:11:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17055 on Area1
2018-04-17 19:12:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17331 on Area1
2018-04-17 19:12:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17605 on Area1
2018-04-17 19:12:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17887 on Area1
2018-04-17 19:13:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18156 on Area1
2018-04-17 19:13:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18437 on Area1
2018-04-17 19:13:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18719 on Area1
2018-04-17 19:14:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18997 on Area1
2018-04-17 19:14:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19275 on Area1
2018-04-17 19:14:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19556 on Area1
2018-04-17 19:15:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19816 on Area1
2018-04-17 19:15:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20084 on Area1
2018-04-17 19:15:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20366 on Area1
