2018-04-17 21:21:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 21:21:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 170 on Area1
2018-04-17 21:22:16 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 356 on Area1
2018-04-17 21:22:36 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 549 on Area1
2018-04-17 21:22:56 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 748 on Area1
2018-04-17 21:23:17 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 949 on Area1
2018-04-17 21:23:37 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1149 on Area1
2018-04-17 21:23:57 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1348 on Area1
2018-04-17 21:24:17 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1549 on Area1
2018-04-17 21:24:37 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1748 on Area1
2018-04-17 21:24:57 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1948 on Area1
2018-04-17 21:25:17 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2147 on Area1
2018-04-17 21:25:37 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2345 on Area1
2018-04-17 21:25:57 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2545 on Area1
2018-04-17 21:26:17 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2744 on Area1
2018-04-17 21:26:37 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2945 on Area1
2018-04-17 21:26:57 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3148 on Area1
2018-04-17 21:27:17 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3348 on Area1
2018-04-17 21:27:37 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3546 on Area1
2018-04-17 21:27:57 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3746 on Area1
2018-04-17 21:28:17 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3946 on Area1
2018-04-17 21:28:37 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4143 on Area1
2018-04-17 21:28:57 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4342 on Area1
2018-04-17 21:29:17 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4544 on Area1
2018-04-17 21:29:37 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4745 on Area1
2018-04-17 21:29:57 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4943 on Area1
2018-04-17 21:30:17 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5142 on Area1
2018-04-17 21:30:37 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5339 on Area1
2018-04-17 21:30:57 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5537 on Area1
2018-04-17 21:31:17 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5732 on Area1
2018-04-17 21:31:37 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5929 on Area1
2018-04-17 21:31:57 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6127 on Area1
2018-04-17 21:32:17 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6323 on Area1
