2018-04-18 07:22:22 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-18 07:42:02 FINER test.Simulate$MemoryLogger run -- Using 166 MB out of 723 MB
2018-04-18 07:42:22 FINER test.Simulate$MemoryLogger run -- Using 170 MB out of 723 MB
2018-04-18 07:42:42 FINER test.Simulate$MemoryLogger run -- Using 170 MB out of 723 MB
2018-04-18 07:43:02 FINER test.Simulate$MemoryLogger run -- Using 174 MB out of 723 MB
2018-04-18 07:43:22 FINER test.Simulate$MemoryLogger run -- Using 174 MB out of 723 MB
2018-04-18 07:43:42 FINER test.Simulate$MemoryLogger run -- Using 177 MB out of 723 MB
2018-04-18 07:44:02 FINER test.Simulate$MemoryLogger run -- Using 177 MB out of 723 MB
2018-04-18 07:44:22 FINER test.Simulate$MemoryLogger run -- Using 181 MB out of 723 MB
2018-04-18 07:44:42 FINER test.Simulate$MemoryLogger run -- Using 181 MB out of 723 MB
2018-04-18 07:45:02 FINER test.Simulate$MemoryLogger run -- Using 185 MB out of 723 MB
2018-04-18 07:45:22 FINER test.Simulate$MemoryLogger run -- Using 185 MB out of 723 MB
2018-04-18 07:45:42 FINER test.Simulate$MemoryLogger run -- Using 189 MB out of 723 MB
2018-04-18 07:46:02 FINER test.Simulate$MemoryLogger run -- Using 33 MB out of 723 MB
2018-04-18 07:46:22 FINER test.Simulate$MemoryLogger run -- Using 35 MB out of 723 MB
2018-04-18 07:46:42 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 723 MB
2018-04-18 07:47:02 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 723 MB
2018-04-18 07:47:22 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 723 MB
2018-04-18 07:47:42 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 723 MB
2018-04-18 07:48:02 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 723 MB
2018-04-18 07:48:22 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 723 MB
2018-04-18 07:48:42 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 723 MB
2018-04-18 07:49:02 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 723 MB
2018-04-18 07:49:22 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 723 MB
2018-04-18 07:49:42 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 723 MB
2018-04-18 07:50:02 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 723 MB
2018-04-18 07:50:22 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 723 MB
2018-04-18 07:50:42 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 723 MB
2018-04-18 07:51:02 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 723 MB
2018-04-18 07:51:22 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 723 MB
2018-04-18 07:51:42 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 723 MB
2018-04-18 07:52:02 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 723 MB
2018-04-18 07:52:22 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 723 MB
2018-04-18 07:52:42 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 723 MB
2018-04-18 07:53:02 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 723 MB
2018-04-18 07:53:22 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 723 MB
2018-04-18 07:53:42 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 723 MB
2018-04-18 07:54:02 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 723 MB
2018-04-18 07:54:22 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 723 MB
2018-04-18 07:54:42 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 723 MB
2018-04-18 07:55:02 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 723 MB
2018-04-18 07:55:22 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 723 MB
2018-04-18 07:55:42 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 723 MB
2018-04-18 07:56:02 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 723 MB
2018-04-18 07:56:22 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 723 MB
2018-04-18 07:56:42 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 723 MB
2018-04-18 07:57:02 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 723 MB
2018-04-18 07:57:22 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 723 MB
2018-04-18 07:57:42 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 723 MB
2018-04-18 07:58:02 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 723 MB
2018-04-18 07:58:22 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 723 MB
2018-04-18 07:58:42 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 723 MB
2018-04-18 07:59:02 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 723 MB
2018-04-18 07:59:22 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 723 MB
2018-04-18 07:59:42 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 723 MB
2018-04-18 08:00:02 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 723 MB
2018-04-18 08:00:22 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 723 MB
2018-04-18 08:00:42 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 723 MB
2018-04-18 08:01:02 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 723 MB
2018-04-18 08:01:22 FINER test.Simulate$MemoryLogger run -- Using 127 MB out of 723 MB
2018-04-18 08:01:42 FINER test.Simulate$MemoryLogger run -- Using 131 MB out of 723 MB
2018-04-18 08:02:02 FINER test.Simulate$MemoryLogger run -- Using 131 MB out of 723 MB
2018-04-18 08:02:22 FINER test.Simulate$MemoryLogger run -- Using 134 MB out of 723 MB
2018-04-18 08:02:42 FINER test.Simulate$MemoryLogger run -- Using 134 MB out of 723 MB
2018-04-18 08:03:02 FINER test.Simulate$MemoryLogger run -- Using 138 MB out of 723 MB
2018-04-18 08:03:22 FINER test.Simulate$MemoryLogger run -- Using 138 MB out of 723 MB
2018-04-18 08:03:42 FINER test.Simulate$MemoryLogger run -- Using 142 MB out of 723 MB
2018-04-18 08:04:02 FINER test.Simulate$MemoryLogger run -- Using 145 MB out of 723 MB
2018-04-18 08:04:22 FINER test.Simulate$MemoryLogger run -- Using 145 MB out of 723 MB
2018-04-18 08:04:42 FINER test.Simulate$MemoryLogger run -- Using 149 MB out of 723 MB
2018-04-18 08:05:02 FINER test.Simulate$MemoryLogger run -- Using 149 MB out of 723 MB
2018-04-18 08:05:22 FINER test.Simulate$MemoryLogger run -- Using 153 MB out of 723 MB
2018-04-18 08:05:42 FINER test.Simulate$MemoryLogger run -- Using 153 MB out of 723 MB
2018-04-18 08:06:02 FINER test.Simulate$MemoryLogger run -- Using 156 MB out of 723 MB
2018-04-18 08:06:22 FINER test.Simulate$MemoryLogger run -- Using 156 MB out of 723 MB
2018-04-18 08:06:42 FINER test.Simulate$MemoryLogger run -- Using 160 MB out of 723 MB
2018-04-18 08:07:02 FINER test.Simulate$MemoryLogger run -- Using 160 MB out of 723 MB
2018-04-18 08:07:22 FINER test.Simulate$MemoryLogger run -- Using 164 MB out of 723 MB
2018-04-18 08:07:42 FINER test.Simulate$MemoryLogger run -- Using 167 MB out of 723 MB
2018-04-18 08:08:02 FINER test.Simulate$MemoryLogger run -- Using 167 MB out of 723 MB
2018-04-18 08:08:22 FINER test.Simulate$MemoryLogger run -- Using 171 MB out of 723 MB
2018-04-18 08:08:42 FINER test.Simulate$MemoryLogger run -- Using 171 MB out of 723 MB
2018-04-18 08:09:02 FINER test.Simulate$MemoryLogger run -- Using 175 MB out of 723 MB
2018-04-18 08:09:22 FINER test.Simulate$MemoryLogger run -- Using 175 MB out of 723 MB
2018-04-18 08:09:42 FINER test.Simulate$MemoryLogger run -- Using 178 MB out of 723 MB
2018-04-18 08:10:02 FINER test.Simulate$MemoryLogger run -- Using 178 MB out of 723 MB
2018-04-18 08:10:22 FINER test.Simulate$MemoryLogger run -- Using 182 MB out of 723 MB
2018-04-18 08:10:42 FINER test.Simulate$MemoryLogger run -- Using 182 MB out of 723 MB
2018-04-18 08:11:02 FINER test.Simulate$MemoryLogger run -- Using 187 MB out of 723 MB
2018-04-18 08:11:22 FINER test.Simulate$MemoryLogger run -- Using 187 MB out of 723 MB
2018-04-18 08:11:42 FINER test.Simulate$MemoryLogger run -- Using 191 MB out of 723 MB
2018-04-18 08:12:02 FINER test.Simulate$MemoryLogger run -- Using 191 MB out of 723 MB
2018-04-18 08:12:22 FINER test.Simulate$MemoryLogger run -- Using 195 MB out of 723 MB
2018-04-18 08:12:42 FINER test.Simulate$MemoryLogger run -- Using 198 MB out of 723 MB
2018-04-18 08:13:02 FINER test.Simulate$MemoryLogger run -- Using 198 MB out of 723 MB
2018-04-18 08:13:22 FINER test.Simulate$MemoryLogger run -- Using 202 MB out of 723 MB
2018-04-18 08:13:42 FINER test.Simulate$MemoryLogger run -- Using 202 MB out of 723 MB
2018-04-18 08:14:02 FINER test.Simulate$MemoryLogger run -- Using 208 MB out of 723 MB
2018-04-18 08:14:22 FINER test.Simulate$MemoryLogger run -- Using 208 MB out of 723 MB
2018-04-18 08:14:42 FINER test.Simulate$MemoryLogger run -- Using 211 MB out of 723 MB
2018-04-18 08:15:02 FINER test.Simulate$MemoryLogger run -- Using 211 MB out of 723 MB
2018-04-18 08:15:22 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 723 MB
2018-04-18 08:15:42 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 723 MB
2018-04-18 08:16:02 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 723 MB
2018-04-18 08:16:22 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 723 MB
2018-04-18 08:16:42 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 723 MB
2018-04-18 08:17:02 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 723 MB
2018-04-18 08:17:22 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 723 MB
2018-04-18 08:17:42 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 723 MB
2018-04-18 08:18:02 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 723 MB
2018-04-18 08:18:22 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 723 MB
2018-04-18 08:18:42 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 723 MB
2018-04-18 08:19:02 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 723 MB
2018-04-18 08:19:22 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 723 MB
2018-04-18 08:19:42 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 723 MB
2018-04-18 08:20:02 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 723 MB
2018-04-18 08:20:22 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 723 MB
2018-04-18 08:20:42 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 723 MB
2018-04-18 08:21:02 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 723 MB
2018-04-18 08:21:22 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 723 MB
2018-04-18 08:21:42 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 723 MB
2018-04-18 08:22:02 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 723 MB
2018-04-18 08:22:22 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 723 MB
2018-04-18 08:22:42 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 723 MB
2018-04-18 08:23:02 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 723 MB
2018-04-18 08:23:22 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 723 MB
2018-04-18 08:23:42 FINER test.Simulate$MemoryLogger run -- Using 97 MB out of 723 MB
2018-04-18 08:24:02 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 723 MB
2018-04-18 08:24:22 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 723 MB
2018-04-18 08:24:42 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 723 MB
2018-04-18 08:25:02 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 723 MB
2018-04-18 08:25:22 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 723 MB
2018-04-18 08:25:42 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 723 MB
2018-04-18 08:26:02 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 723 MB
2018-04-18 08:26:22 FINER test.Simulate$MemoryLogger run -- Using 115 MB out of 723 MB
2018-04-18 08:26:42 FINER test.Simulate$MemoryLogger run -- Using 115 MB out of 723 MB
2018-04-18 08:27:02 FINER test.Simulate$MemoryLogger run -- Using 118 MB out of 723 MB
2018-04-18 08:27:22 FINER test.Simulate$MemoryLogger run -- Using 118 MB out of 723 MB
2018-04-18 08:27:42 FINER test.Simulate$MemoryLogger run -- Using 122 MB out of 723 MB
2018-04-18 08:28:02 FINER test.Simulate$MemoryLogger run -- Using 125 MB out of 723 MB
2018-04-18 08:28:22 FINER test.Simulate$MemoryLogger run -- Using 125 MB out of 723 MB
2018-04-18 08:28:42 FINER test.Simulate$MemoryLogger run -- Using 129 MB out of 723 MB
2018-04-18 08:29:02 FINER test.Simulate$MemoryLogger run -- Using 129 MB out of 723 MB
2018-04-18 08:29:22 FINER test.Simulate$MemoryLogger run -- Using 133 MB out of 723 MB
2018-04-18 08:29:42 FINER test.Simulate$MemoryLogger run -- Using 133 MB out of 723 MB
2018-04-18 08:30:02 FINER test.Simulate$MemoryLogger run -- Using 136 MB out of 723 MB
2018-04-18 08:30:22 FINER test.Simulate$MemoryLogger run -- Using 136 MB out of 723 MB
2018-04-18 08:30:42 FINER test.Simulate$MemoryLogger run -- Using 140 MB out of 723 MB
2018-04-18 08:31:02 FINER test.Simulate$MemoryLogger run -- Using 140 MB out of 723 MB
2018-04-18 08:31:22 FINER test.Simulate$MemoryLogger run -- Using 144 MB out of 723 MB
2018-04-18 08:31:42 FINER test.Simulate$MemoryLogger run -- Using 144 MB out of 723 MB
2018-04-18 08:32:02 FINER test.Simulate$MemoryLogger run -- Using 148 MB out of 723 MB
2018-04-18 08:32:22 FINER test.Simulate$MemoryLogger run -- Using 148 MB out of 723 MB
2018-04-18 08:32:42 FINER test.Simulate$MemoryLogger run -- Using 152 MB out of 723 MB
2018-04-18 08:33:02 FINER test.Simulate$MemoryLogger run -- Using 152 MB out of 723 MB
2018-04-18 08:33:22 FINER test.Simulate$MemoryLogger run -- Using 156 MB out of 723 MB
2018-04-18 08:33:42 FINER test.Simulate$MemoryLogger run -- Using 159 MB out of 723 MB
2018-04-18 08:34:02 FINER test.Simulate$MemoryLogger run -- Using 160 MB out of 723 MB
2018-04-18 08:34:22 FINER test.Simulate$MemoryLogger run -- Using 164 MB out of 723 MB
2018-04-18 08:34:42 FINER test.Simulate$MemoryLogger run -- Using 164 MB out of 723 MB
2018-04-18 08:35:02 FINER test.Simulate$MemoryLogger run -- Using 168 MB out of 723 MB
2018-04-18 08:35:22 FINER test.Simulate$MemoryLogger run -- Using 168 MB out of 723 MB
2018-04-18 08:35:42 FINER test.Simulate$MemoryLogger run -- Using 171 MB out of 723 MB
2018-04-18 08:36:02 FINER test.Simulate$MemoryLogger run -- Using 171 MB out of 723 MB
2018-04-18 08:36:22 FINER test.Simulate$MemoryLogger run -- Using 175 MB out of 723 MB
2018-04-18 08:36:42 FINER test.Simulate$MemoryLogger run -- Using 175 MB out of 723 MB
2018-04-18 08:37:02 FINER test.Simulate$MemoryLogger run -- Using 179 MB out of 723 MB
2018-04-18 08:37:22 FINER test.Simulate$MemoryLogger run -- Using 179 MB out of 723 MB
2018-04-18 08:37:42 FINER test.Simulate$MemoryLogger run -- Using 182 MB out of 723 MB
2018-04-18 08:38:02 FINER test.Simulate$MemoryLogger run -- Using 182 MB out of 723 MB
2018-04-18 08:38:22 FINER test.Simulate$MemoryLogger run -- Using 186 MB out of 723 MB
2018-04-18 08:38:42 FINER test.Simulate$MemoryLogger run -- Using 186 MB out of 723 MB
2018-04-18 08:39:02 FINER test.Simulate$MemoryLogger run -- Using 189 MB out of 723 MB
2018-04-18 08:39:22 FINER test.Simulate$MemoryLogger run -- Using 189 MB out of 723 MB
2018-04-18 08:39:42 FINER test.Simulate$MemoryLogger run -- Using 193 MB out of 723 MB
2018-04-18 08:40:02 FINER test.Simulate$MemoryLogger run -- Using 193 MB out of 723 MB
2018-04-18 08:40:22 FINER test.Simulate$MemoryLogger run -- Using 197 MB out of 723 MB
2018-04-18 08:40:42 FINER test.Simulate$MemoryLogger run -- Using 197 MB out of 723 MB
2018-04-18 08:41:02 FINER test.Simulate$MemoryLogger run -- Using 200 MB out of 723 MB
2018-04-18 08:41:22 FINER test.Simulate$MemoryLogger run -- Using 204 MB out of 723 MB
2018-04-18 08:41:42 FINER test.Simulate$MemoryLogger run -- Using 204 MB out of 723 MB
2018-04-18 08:42:02 FINER test.Simulate$MemoryLogger run -- Using 207 MB out of 723 MB
2018-04-18 08:42:22 FINER test.Simulate$MemoryLogger run -- Using 207 MB out of 723 MB
2018-04-18 08:42:42 FINER test.Simulate$MemoryLogger run -- Using 211 MB out of 723 MB
2018-04-18 08:43:02 FINER test.Simulate$MemoryLogger run -- Using 211 MB out of 723 MB
2018-04-18 08:43:22 FINER test.Simulate$MemoryLogger run -- Using 218 MB out of 723 MB
2018-04-18 08:43:42 FINER test.Simulate$MemoryLogger run -- Using 218 MB out of 723 MB
2018-04-18 08:44:02 FINER test.Simulate$MemoryLogger run -- Using 222 MB out of 723 MB
2018-04-18 08:44:22 FINER test.Simulate$MemoryLogger run -- Using 222 MB out of 723 MB
2018-04-18 08:44:42 FINER test.Simulate$MemoryLogger run -- Using 226 MB out of 723 MB
2018-04-18 08:45:02 FINER test.Simulate$MemoryLogger run -- Using 226 MB out of 723 MB
2018-04-18 08:45:22 FINER test.Simulate$MemoryLogger run -- Using 227 MB out of 723 MB
2018-04-18 08:45:42 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 723 MB
2018-04-18 08:46:02 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 723 MB
2018-04-18 08:46:22 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 723 MB
2018-04-18 08:46:42 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 723 MB
2018-04-18 08:47:02 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 723 MB
2018-04-18 08:47:22 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 723 MB
2018-04-18 08:47:42 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 723 MB
2018-04-18 08:48:02 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 723 MB
2018-04-18 08:48:22 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 723 MB
2018-04-18 08:48:42 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 723 MB
2018-04-18 08:49:02 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 723 MB
2018-04-18 08:49:22 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 723 MB
2018-04-18 08:49:42 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 723 MB
2018-04-18 08:50:02 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 723 MB
2018-04-18 08:50:22 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 723 MB
2018-04-18 08:50:42 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 723 MB
2018-04-18 08:51:02 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 723 MB
2018-04-18 08:51:22 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 723 MB
2018-04-18 08:51:42 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 723 MB
2018-04-18 08:52:02 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 723 MB
2018-04-18 08:52:22 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 723 MB
2018-04-18 08:52:42 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 723 MB
2018-04-18 08:53:02 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 723 MB
2018-04-18 08:53:22 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 723 MB
2018-04-18 08:53:42 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 723 MB
2018-04-18 08:54:02 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 723 MB
2018-04-18 08:54:22 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 723 MB
2018-04-18 08:54:42 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 723 MB
2018-04-18 08:55:02 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 723 MB
2018-04-18 08:55:22 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 723 MB
2018-04-18 08:55:42 FINER test.Simulate$MemoryLogger run -- Using 119 MB out of 723 MB
2018-04-18 08:56:02 FINER test.Simulate$MemoryLogger run -- Using 119 MB out of 723 MB
2018-04-18 08:56:22 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 723 MB
2018-04-18 08:56:42 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 723 MB
2018-04-18 08:57:02 FINER test.Simulate$MemoryLogger run -- Using 127 MB out of 723 MB
2018-04-18 08:57:22 FINER test.Simulate$MemoryLogger run -- Using 131 MB out of 723 MB
2018-04-18 08:57:42 FINER test.Simulate$MemoryLogger run -- Using 131 MB out of 723 MB
2018-04-18 08:58:02 FINER test.Simulate$MemoryLogger run -- Using 134 MB out of 723 MB
2018-04-18 08:58:22 FINER test.Simulate$MemoryLogger run -- Using 135 MB out of 723 MB
2018-04-18 08:58:42 FINER test.Simulate$MemoryLogger run -- Using 139 MB out of 723 MB
