XMI
1524251666 1524251666 8995 66


TEMF
1524257408 1524257411 297 153
1524257428 1524257431 663 45
1524257448 1524257451 1045 97
1524257468 1524257471 1421 130
1524257488 1524257491 1802 97
1524257508 1524257511 2178 73
1524257528 1524257531 2556 70
1524257548 1524257551 2931 58
1524257568 1524257571 3315 27
1524257588 1524257591 3691 32
1524257608 1524257611 4075 51
1524257628 1524257631 4452 65
1524257648 1524257651 4831 68
1524257668 1524257671 5209 27
1524257688 1524257691 5586 23
1524257708 1524257711 5954 46
1524257728 1524257732 6328 25
1524257748 1524257752 6689 23
1524257768 1524257772 7063 49
1524257788 1524257792 7435 26
1524257808 1524257812 7809 63
1524257828 1524257832 8178 32
1524257848 1524257852 8541 72
1524257868 1524257872 8910 40
1524257888 1524257892 9276 48
1524257908 1524257912 9648 67
1524257928 1524257932 10017 41
