2018-04-18 00:27:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 00:28:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 188 on Area1
2018-04-18 00:28:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 375 on Area1
2018-04-18 00:28:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 562 on Area1
2018-04-18 00:29:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 748 on Area1
2018-04-18 00:29:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 935 on Area1
2018-04-18 00:29:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1122 on Area1
2018-04-18 00:30:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1308 on Area1
2018-04-18 00:30:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1495 on Area1
2018-04-18 00:30:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1681 on Area1
2018-04-18 00:31:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1868 on Area1
2018-04-18 00:31:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2054 on Area1
2018-04-18 00:31:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2240 on Area1
2018-04-18 00:32:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2426 on Area1
2018-04-18 00:32:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2613 on Area1
2018-04-18 00:32:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2799 on Area1
2018-04-18 00:33:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2985 on Area1
2018-04-18 00:33:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3170 on Area1
2018-04-18 00:33:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3356 on Area1
2018-04-18 00:34:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3542 on Area1
2018-04-18 00:34:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3728 on Area1
2018-04-18 00:34:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3913 on Area1
2018-04-18 00:35:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4099 on Area1
2018-04-18 00:35:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4284 on Area1
2018-04-18 00:35:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4469 on Area1
2018-04-18 00:36:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4654 on Area1
2018-04-18 00:36:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4839 on Area1
2018-04-18 00:36:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5024 on Area1
2018-04-18 00:37:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5209 on Area1
2018-04-18 00:37:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5393 on Area1
2018-04-18 00:37:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5578 on Area1
2018-04-18 00:38:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5762 on Area1
2018-04-18 00:38:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5946 on Area1
2018-04-18 00:38:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6130 on Area1
2018-04-18 00:39:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6315 on Area1
2018-04-18 00:39:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6498 on Area1
2018-04-18 00:39:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6682 on Area1
2018-04-18 00:40:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6866 on Area1
2018-04-18 00:40:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7049 on Area1
2018-04-18 00:40:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7231 on Area1
2018-04-18 00:41:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7415 on Area1
2018-04-18 00:41:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7597 on Area1
2018-04-18 00:41:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7779 on Area1
2018-04-18 00:42:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7962 on Area1
2018-04-18 00:42:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8143 on Area1
2018-04-18 00:42:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8324 on Area1
2018-04-18 00:43:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8507 on Area1
2018-04-18 00:43:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8687 on Area1
2018-04-18 00:43:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8867 on Area1
2018-04-18 00:44:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9049 on Area1
2018-04-18 00:44:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9228 on Area1
2018-04-18 00:44:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9408 on Area1
2018-04-18 00:45:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9588 on Area1
2018-04-18 00:45:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9767 on Area1
2018-04-18 00:45:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9948 on Area1
2018-04-18 00:46:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10132 on Area1
