2018-04-18 20:03:16 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-18 20:03:36 FINER test.Simulate$MemoryLogger run -- Using 37 MB out of 574 MB
2018-04-18 20:03:56 FINER test.Simulate$MemoryLogger run -- Using 37 MB out of 579 MB
2018-04-18 20:04:16 FINER test.Simulate$MemoryLogger run -- Using 209 MB out of 584 MB
2018-04-18 20:04:36 FINER test.Simulate$MemoryLogger run -- Using 158 MB out of 562 MB
2018-04-18 20:04:56 FINER test.Simulate$MemoryLogger run -- Using 130 MB out of 553 MB
2018-04-18 20:05:16 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 545 MB
2018-04-18 20:05:36 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 538 MB
2018-04-18 20:05:56 FINER test.Simulate$MemoryLogger run -- Using 140 MB out of 529 MB
2018-04-18 20:06:16 FINER test.Simulate$MemoryLogger run -- Using 176 MB out of 530 MB
2018-04-18 20:06:36 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 513 MB
2018-04-18 20:06:56 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 507 MB
2018-04-18 20:07:16 FINER test.Simulate$MemoryLogger run -- Using 174 MB out of 501 MB
2018-04-18 20:07:36 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 499 MB
2018-04-18 20:07:56 FINER test.Simulate$MemoryLogger run -- Using 41 MB out of 486 MB
2018-04-18 20:08:16 FINER test.Simulate$MemoryLogger run -- Using 156 MB out of 482 MB
2018-04-18 20:08:36 FINER test.Simulate$MemoryLogger run -- Using 135 MB out of 479 MB
2018-04-18 20:08:56 FINER test.Simulate$MemoryLogger run -- Using 136 MB out of 470 MB
2018-04-18 20:09:16 FINER test.Simulate$MemoryLogger run -- Using 25 MB out of 464 MB
2018-04-18 20:09:36 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 461 MB
2018-04-18 20:09:56 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 455 MB
2018-04-18 20:10:16 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 449 MB
2018-04-18 20:10:36 FINER test.Simulate$MemoryLogger run -- Using 19 MB out of 445 MB
2018-04-18 20:10:56 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 442 MB
2018-04-18 20:11:16 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 438 MB
2018-04-18 20:11:36 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 434 MB
