2018-04-17 22:45:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 22:45:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 153 on Area1
2018-04-17 22:45:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 310 on Area1
2018-04-17 22:46:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 474 on Area1
2018-04-17 22:46:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 644 on Area1
2018-04-17 22:46:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 812 on Area1
2018-04-17 22:47:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 984 on Area1
2018-04-17 22:47:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1153 on Area1
2018-04-17 22:47:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1318 on Area1
2018-04-17 22:48:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1490 on Area1
2018-04-17 22:48:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1656 on Area1
2018-04-17 22:48:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1825 on Area1
2018-04-17 22:49:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1998 on Area1
2018-04-17 22:49:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2168 on Area1
2018-04-17 22:49:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2335 on Area1
2018-04-17 22:50:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2504 on Area1
2018-04-17 22:50:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2673 on Area1
2018-04-17 22:50:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2838 on Area1
2018-04-17 22:51:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3003 on Area1
2018-04-17 22:51:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3167 on Area1
2018-04-17 22:51:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3331 on Area1
2018-04-17 22:52:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3499 on Area1
2018-04-17 22:52:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3664 on Area1
2018-04-17 22:52:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3824 on Area1
2018-04-17 22:53:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3989 on Area1
2018-04-17 22:53:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4157 on Area1
2018-04-17 22:53:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4326 on Area1
2018-04-17 22:54:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4492 on Area1
2018-04-17 22:54:35 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4654 on Area1
2018-04-17 22:54:55 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4816 on Area1
2018-04-17 22:55:15 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4984 on Area1
