2018-04-17 17:13:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 17:13:58 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 283 on Area1
2018-04-17 17:14:18 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 602 on Area1
2018-04-17 17:14:38 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 942 on Area1
2018-04-17 17:14:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1293 on Area1
2018-04-17 17:15:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1631 on Area1
2018-04-17 17:15:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1984 on Area1
2018-04-17 17:15:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2347 on Area1
2018-04-17 17:16:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2704 on Area1
2018-04-17 17:16:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3061 on Area1
2018-04-17 17:16:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3408 on Area1
2018-04-17 17:17:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3759 on Area1
2018-04-17 17:17:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4110 on Area1
2018-04-17 17:17:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4464 on Area1
2018-04-17 17:18:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4826 on Area1
2018-04-17 17:18:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5186 on Area1
2018-04-17 17:18:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5541 on Area1
2018-04-17 17:19:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5901 on Area1
2018-04-17 17:19:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6256 on Area1
2018-04-17 17:19:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6613 on Area1
2018-04-17 17:20:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6973 on Area1
2018-04-17 17:20:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7327 on Area1
2018-04-17 17:20:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7677 on Area1
2018-04-17 17:21:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8033 on Area1
2018-04-17 17:21:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8386 on Area1
2018-04-17 17:21:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8738 on Area1
2018-04-17 17:22:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9088 on Area1
2018-04-17 17:22:39 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9446 on Area1
2018-04-17 17:22:59 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9803 on Area1
2018-04-17 17:23:19 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10166 on Area1
