2018-04-18 04:54:40 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-18 04:55:00 FINER test.Simulate$MemoryLogger run -- Using 148 MB out of 569 MB
2018-04-18 04:55:20 FINER test.Simulate$MemoryLogger run -- Using 232 MB out of 577 MB
2018-04-18 04:55:40 FINER test.Simulate$MemoryLogger run -- Using 36 MB out of 561 MB
2018-04-18 04:56:00 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 551 MB
2018-04-18 04:56:20 FINER test.Simulate$MemoryLogger run -- Using 195 MB out of 542 MB
2018-04-18 04:56:40 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 530 MB
2018-04-18 04:57:00 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 525 MB
2018-04-18 04:57:20 FINER test.Simulate$MemoryLogger run -- Using 20 MB out of 507 MB
2018-04-18 04:57:40 FINER test.Simulate$MemoryLogger run -- Using 20 MB out of 505 MB
2018-04-18 04:58:00 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 490 MB
2018-04-18 04:58:20 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 487 MB
2018-04-18 04:58:40 FINER test.Simulate$MemoryLogger run -- Using 19 MB out of 476 MB
2018-04-18 04:59:00 FINER test.Simulate$MemoryLogger run -- Using 122 MB out of 467 MB
2018-04-18 04:59:20 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 459 MB
2018-04-18 04:59:40 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 452 MB
2018-04-18 05:00:00 FINER test.Simulate$MemoryLogger run -- Using 22 MB out of 446 MB
2018-04-18 05:00:20 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 440 MB
2018-04-18 05:00:40 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 433 MB
2018-04-18 05:01:00 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 429 MB
2018-04-18 05:01:20 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 423 MB
2018-04-18 05:01:40 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 417 MB
2018-04-18 05:02:00 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 412 MB
2018-04-18 05:02:20 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 409 MB
