2018-04-17 20:49:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 20:49:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 199 on Area1
2018-04-17 20:50:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 414 on Area1
2018-04-17 20:50:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 616 on Area1
2018-04-17 20:50:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 839 on Area1
2018-04-17 20:51:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1062 on Area1
2018-04-17 20:51:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1285 on Area1
2018-04-17 20:51:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1501 on Area1
2018-04-17 20:52:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1721 on Area1
2018-04-17 20:52:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1948 on Area1
2018-04-17 20:52:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2175 on Area1
2018-04-17 20:53:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2401 on Area1
2018-04-17 20:53:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2627 on Area1
2018-04-17 20:53:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2854 on Area1
2018-04-17 20:54:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3084 on Area1
2018-04-17 20:54:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3310 on Area1
2018-04-17 20:54:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3539 on Area1
2018-04-17 20:55:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3765 on Area1
2018-04-17 20:55:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3989 on Area1
2018-04-17 20:55:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4195 on Area1
2018-04-17 20:56:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4420 on Area1
2018-04-17 20:56:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4641 on Area1
2018-04-17 20:56:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4864 on Area1
2018-04-17 20:57:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5089 on Area1
2018-04-17 20:57:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5312 on Area1
2018-04-17 20:57:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5533 on Area1
2018-04-17 20:58:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5753 on Area1
2018-04-17 20:58:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5978 on Area1
2018-04-17 20:58:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6200 on Area1
2018-04-17 20:59:14 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6427 on Area1
2018-04-17 20:59:34 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6650 on Area1
2018-04-17 20:59:54 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6873 on Area1
