2018-04-17 21:02:40 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-17 21:10:40 FINER test.Simulate$MemoryLogger run -- Using 143 MB out of 723 MB
2018-04-17 21:11:00 FINER test.Simulate$MemoryLogger run -- Using 147 MB out of 723 MB
2018-04-17 21:11:20 FINER test.Simulate$MemoryLogger run -- Using 151 MB out of 723 MB
2018-04-17 21:11:40 FINER test.Simulate$MemoryLogger run -- Using 155 MB out of 723 MB
2018-04-17 21:12:00 FINER test.Simulate$MemoryLogger run -- Using 159 MB out of 723 MB
2018-04-17 21:12:20 FINER test.Simulate$MemoryLogger run -- Using 162 MB out of 723 MB
2018-04-17 21:12:40 FINER test.Simulate$MemoryLogger run -- Using 166 MB out of 723 MB
2018-04-17 21:13:00 FINER test.Simulate$MemoryLogger run -- Using 170 MB out of 723 MB
2018-04-17 21:13:20 FINER test.Simulate$MemoryLogger run -- Using 174 MB out of 723 MB
2018-04-17 21:13:40 FINER test.Simulate$MemoryLogger run -- Using 177 MB out of 723 MB
2018-04-17 21:14:00 FINER test.Simulate$MemoryLogger run -- Using 181 MB out of 723 MB
2018-04-17 21:14:20 FINER test.Simulate$MemoryLogger run -- Using 185 MB out of 723 MB
2018-04-17 21:14:40 FINER test.Simulate$MemoryLogger run -- Using 189 MB out of 723 MB
2018-04-17 21:15:00 FINER test.Simulate$MemoryLogger run -- Using 33 MB out of 723 MB
2018-04-17 21:15:20 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 723 MB
2018-04-17 21:15:40 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 723 MB
2018-04-17 21:16:00 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 723 MB
2018-04-17 21:16:20 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 723 MB
2018-04-17 21:16:40 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 723 MB
2018-04-17 21:17:00 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 723 MB
2018-04-17 21:17:20 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 723 MB
2018-04-17 21:17:40 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 723 MB
2018-04-17 21:18:00 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 723 MB
2018-04-17 21:18:20 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 723 MB
2018-04-17 21:18:40 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 723 MB
2018-04-17 21:19:00 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 723 MB
2018-04-17 21:19:20 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 723 MB
2018-04-17 21:19:40 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 723 MB
2018-04-17 21:20:00 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 723 MB
2018-04-17 21:20:20 FINER test.Simulate$MemoryLogger run -- Using 97 MB out of 723 MB
2018-04-17 21:20:40 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 723 MB
2018-04-17 21:21:00 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 723 MB
2018-04-17 21:21:20 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 723 MB
2018-04-17 21:21:40 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 723 MB
2018-04-17 21:22:00 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 723 MB
2018-04-17 21:22:20 FINER test.Simulate$MemoryLogger run -- Using 119 MB out of 723 MB
2018-04-17 21:22:40 FINER test.Simulate$MemoryLogger run -- Using 127 MB out of 723 MB
2018-04-17 21:23:00 FINER test.Simulate$MemoryLogger run -- Using 130 MB out of 723 MB
2018-04-17 21:23:20 FINER test.Simulate$MemoryLogger run -- Using 134 MB out of 723 MB
2018-04-17 21:23:40 FINER test.Simulate$MemoryLogger run -- Using 138 MB out of 723 MB
2018-04-17 21:24:00 FINER test.Simulate$MemoryLogger run -- Using 141 MB out of 723 MB
2018-04-17 21:24:20 FINER test.Simulate$MemoryLogger run -- Using 145 MB out of 723 MB
2018-04-17 21:24:40 FINER test.Simulate$MemoryLogger run -- Using 149 MB out of 723 MB
2018-04-17 21:25:00 FINER test.Simulate$MemoryLogger run -- Using 152 MB out of 723 MB
2018-04-17 21:25:20 FINER test.Simulate$MemoryLogger run -- Using 156 MB out of 723 MB
2018-04-17 21:25:40 FINER test.Simulate$MemoryLogger run -- Using 160 MB out of 723 MB
2018-04-17 21:26:00 FINER test.Simulate$MemoryLogger run -- Using 163 MB out of 723 MB
2018-04-17 21:26:20 FINER test.Simulate$MemoryLogger run -- Using 167 MB out of 723 MB
2018-04-17 21:26:40 FINER test.Simulate$MemoryLogger run -- Using 171 MB out of 723 MB
2018-04-17 21:27:00 FINER test.Simulate$MemoryLogger run -- Using 174 MB out of 723 MB
2018-04-17 21:27:20 FINER test.Simulate$MemoryLogger run -- Using 178 MB out of 723 MB
2018-04-17 21:27:40 FINER test.Simulate$MemoryLogger run -- Using 182 MB out of 723 MB
2018-04-17 21:28:00 FINER test.Simulate$MemoryLogger run -- Using 182 MB out of 723 MB
2018-04-17 21:28:20 FINER test.Simulate$MemoryLogger run -- Using 185 MB out of 723 MB
2018-04-17 21:28:40 FINER test.Simulate$MemoryLogger run -- Using 189 MB out of 723 MB
2018-04-17 21:29:00 FINER test.Simulate$MemoryLogger run -- Using 193 MB out of 723 MB
2018-04-17 21:29:20 FINER test.Simulate$MemoryLogger run -- Using 196 MB out of 723 MB
2018-04-17 21:29:40 FINER test.Simulate$MemoryLogger run -- Using 200 MB out of 723 MB
2018-04-17 21:30:00 FINER test.Simulate$MemoryLogger run -- Using 204 MB out of 723 MB
2018-04-17 21:30:20 FINER test.Simulate$MemoryLogger run -- Using 207 MB out of 723 MB
2018-04-17 21:30:40 FINER test.Simulate$MemoryLogger run -- Using 211 MB out of 723 MB
2018-04-17 21:31:00 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 723 MB
2018-04-17 21:31:20 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 723 MB
2018-04-17 21:31:40 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 723 MB
2018-04-17 21:32:00 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 723 MB
2018-04-17 21:32:20 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 723 MB
2018-04-17 21:32:40 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 723 MB
2018-04-17 21:33:00 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 723 MB
2018-04-17 21:33:20 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 723 MB
2018-04-17 21:33:40 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 723 MB
2018-04-17 21:34:00 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 723 MB
2018-04-17 21:34:20 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 723 MB
2018-04-17 21:34:40 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 723 MB
2018-04-17 21:35:00 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 723 MB
2018-04-17 21:35:20 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 723 MB
2018-04-17 21:35:40 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 723 MB
2018-04-17 21:36:00 FINER test.Simulate$MemoryLogger run -- Using 103 MB out of 723 MB
2018-04-17 21:36:20 FINER test.Simulate$MemoryLogger run -- Using 107 MB out of 723 MB
2018-04-17 21:36:40 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 723 MB
2018-04-17 21:37:00 FINER test.Simulate$MemoryLogger run -- Using 114 MB out of 723 MB
2018-04-17 21:37:20 FINER test.Simulate$MemoryLogger run -- Using 118 MB out of 723 MB
2018-04-17 21:37:40 FINER test.Simulate$MemoryLogger run -- Using 121 MB out of 723 MB
2018-04-17 21:38:00 FINER test.Simulate$MemoryLogger run -- Using 125 MB out of 723 MB
2018-04-17 21:38:20 FINER test.Simulate$MemoryLogger run -- Using 129 MB out of 723 MB
2018-04-17 21:38:40 FINER test.Simulate$MemoryLogger run -- Using 132 MB out of 723 MB
2018-04-17 21:39:00 FINER test.Simulate$MemoryLogger run -- Using 136 MB out of 723 MB
2018-04-17 21:39:20 FINER test.Simulate$MemoryLogger run -- Using 140 MB out of 723 MB
2018-04-17 21:39:40 FINER test.Simulate$MemoryLogger run -- Using 143 MB out of 723 MB
2018-04-17 21:40:00 FINER test.Simulate$MemoryLogger run -- Using 147 MB out of 723 MB
2018-04-17 21:40:20 FINER test.Simulate$MemoryLogger run -- Using 151 MB out of 723 MB
2018-04-17 21:40:40 FINER test.Simulate$MemoryLogger run -- Using 154 MB out of 723 MB
2018-04-17 21:41:00 FINER test.Simulate$MemoryLogger run -- Using 158 MB out of 723 MB
2018-04-17 21:41:20 FINER test.Simulate$MemoryLogger run -- Using 162 MB out of 723 MB
2018-04-17 21:41:40 FINER test.Simulate$MemoryLogger run -- Using 165 MB out of 723 MB
2018-04-17 21:42:00 FINER test.Simulate$MemoryLogger run -- Using 169 MB out of 723 MB
2018-04-17 21:42:20 FINER test.Simulate$MemoryLogger run -- Using 172 MB out of 723 MB
2018-04-17 21:42:40 FINER test.Simulate$MemoryLogger run -- Using 177 MB out of 723 MB
2018-04-17 21:43:00 FINER test.Simulate$MemoryLogger run -- Using 181 MB out of 723 MB
2018-04-17 21:43:20 FINER test.Simulate$MemoryLogger run -- Using 185 MB out of 723 MB
2018-04-17 21:43:40 FINER test.Simulate$MemoryLogger run -- Using 188 MB out of 723 MB
2018-04-17 21:44:00 FINER test.Simulate$MemoryLogger run -- Using 188 MB out of 723 MB
2018-04-17 21:44:20 FINER test.Simulate$MemoryLogger run -- Using 192 MB out of 723 MB
2018-04-17 21:44:40 FINER test.Simulate$MemoryLogger run -- Using 195 MB out of 723 MB
2018-04-17 21:45:00 FINER test.Simulate$MemoryLogger run -- Using 199 MB out of 723 MB
2018-04-17 21:45:20 FINER test.Simulate$MemoryLogger run -- Using 203 MB out of 723 MB
2018-04-17 21:45:40 FINER test.Simulate$MemoryLogger run -- Using 206 MB out of 723 MB
2018-04-17 21:46:00 FINER test.Simulate$MemoryLogger run -- Using 210 MB out of 723 MB
2018-04-17 21:46:20 FINER test.Simulate$MemoryLogger run -- Using 214 MB out of 723 MB
2018-04-17 21:46:40 FINER test.Simulate$MemoryLogger run -- Using 217 MB out of 723 MB
2018-04-17 21:47:00 FINER test.Simulate$MemoryLogger run -- Using 221 MB out of 723 MB
2018-04-17 21:47:20 FINER test.Simulate$MemoryLogger run -- Using 226 MB out of 723 MB
2018-04-17 21:47:40 FINER test.Simulate$MemoryLogger run -- Using 228 MB out of 723 MB
2018-04-17 21:48:00 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 723 MB
2018-04-17 21:48:20 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 723 MB
2018-04-17 21:48:40 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 723 MB
2018-04-17 21:49:00 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 723 MB
2018-04-17 21:49:20 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 723 MB
2018-04-17 21:49:40 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 723 MB
2018-04-17 21:50:00 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 723 MB
2018-04-17 21:50:20 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 723 MB
2018-04-17 21:50:40 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 723 MB
2018-04-17 21:51:00 FINER test.Simulate$MemoryLogger run -- Using 97 MB out of 723 MB
2018-04-17 21:51:20 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 723 MB
2018-04-17 21:51:40 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 723 MB
2018-04-17 21:52:00 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 723 MB
2018-04-17 21:52:20 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 723 MB
2018-04-17 21:52:40 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 723 MB
2018-04-17 21:53:00 FINER test.Simulate$MemoryLogger run -- Using 115 MB out of 723 MB
2018-04-17 21:53:20 FINER test.Simulate$MemoryLogger run -- Using 118 MB out of 723 MB
2018-04-17 21:53:40 FINER test.Simulate$MemoryLogger run -- Using 122 MB out of 723 MB
2018-04-17 21:54:00 FINER test.Simulate$MemoryLogger run -- Using 126 MB out of 723 MB
2018-04-17 21:54:20 FINER test.Simulate$MemoryLogger run -- Using 129 MB out of 723 MB
2018-04-17 21:54:40 FINER test.Simulate$MemoryLogger run -- Using 133 MB out of 723 MB
2018-04-17 21:55:00 FINER test.Simulate$MemoryLogger run -- Using 137 MB out of 723 MB
2018-04-17 21:55:20 FINER test.Simulate$MemoryLogger run -- Using 140 MB out of 723 MB
2018-04-17 21:55:40 FINER test.Simulate$MemoryLogger run -- Using 144 MB out of 723 MB
2018-04-17 21:56:00 FINER test.Simulate$MemoryLogger run -- Using 147 MB out of 723 MB
2018-04-17 21:56:20 FINER test.Simulate$MemoryLogger run -- Using 151 MB out of 723 MB
2018-04-17 21:56:40 FINER test.Simulate$MemoryLogger run -- Using 155 MB out of 723 MB
2018-04-17 21:57:00 FINER test.Simulate$MemoryLogger run -- Using 158 MB out of 723 MB
2018-04-17 21:57:20 FINER test.Simulate$MemoryLogger run -- Using 158 MB out of 723 MB
2018-04-17 21:57:40 FINER test.Simulate$MemoryLogger run -- Using 162 MB out of 723 MB
