2018-04-17 20:21:47 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 20:22:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 186 on Area1
2018-04-17 20:22:27 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 387 on Area1
2018-04-17 20:22:47 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 589 on Area1
2018-04-17 20:23:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 809 on Area1
2018-04-17 20:23:27 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1009 on Area1
2018-04-17 20:23:47 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1236 on Area1
2018-04-17 20:24:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1454 on Area1
2018-04-17 20:24:27 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1679 on Area1
2018-04-17 20:24:47 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1906 on Area1
2018-04-17 20:25:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2132 on Area1
2018-04-17 20:25:27 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2358 on Area1
