2018-04-17 19:27:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 20:00:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 31836 on Area1
2018-04-17 20:01:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 32142 on Area1
2018-04-17 20:01:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 32450 on Area1
2018-04-17 20:01:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 32753 on Area1
2018-04-17 20:02:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 33054 on Area1
2018-04-17 20:02:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 33359 on Area1
2018-04-17 20:02:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 33657 on Area1
2018-04-17 20:03:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 33955 on Area1
2018-04-17 20:03:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 34259 on Area1
2018-04-17 20:03:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 34563 on Area1
2018-04-17 20:04:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 34870 on Area1
2018-04-17 20:04:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 35181 on Area1
2018-04-17 20:04:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 35487 on Area1
2018-04-17 20:05:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 35792 on Area1
2018-04-17 20:05:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 36100 on Area1
2018-04-17 20:05:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 36402 on Area1
2018-04-17 20:06:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 36704 on Area1
2018-04-17 20:06:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 37009 on Area1
2018-04-17 20:06:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 37307 on Area1
2018-04-17 20:07:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 37605 on Area1
2018-04-17 20:07:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 37906 on Area1
2018-04-17 20:07:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 38200 on Area1
2018-04-17 20:08:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 38495 on Area1
2018-04-17 20:08:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 38794 on Area1
2018-04-17 20:08:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 39084 on Area1
2018-04-17 20:09:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 39375 on Area1
2018-04-17 20:09:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 39671 on Area1
2018-04-17 20:09:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 39959 on Area1
2018-04-17 20:10:01 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 40244 on Area1
2018-04-17 20:10:21 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 40530 on Area1
2018-04-17 20:10:41 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 40813 on Area1
