2018-04-17 20:36:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 20:37:00 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 278 on Area1
2018-04-17 20:37:20 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 556 on Area1
2018-04-17 20:37:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 834 on Area1
2018-04-17 20:38:00 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1112 on Area1
2018-04-17 20:38:20 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1389 on Area1
2018-04-17 20:38:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1666 on Area1
2018-04-17 20:39:00 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1943 on Area1
2018-04-17 20:39:20 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2219 on Area1
2018-04-17 20:39:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2496 on Area1
2018-04-17 20:40:00 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2772 on Area1
2018-04-17 20:40:20 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3048 on Area1
2018-04-17 20:40:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3323 on Area1
2018-04-17 20:41:00 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3598 on Area1
2018-04-17 20:41:20 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3874 on Area1
2018-04-17 20:41:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4148 on Area1
2018-04-17 20:42:00 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4422 on Area1
2018-04-17 20:42:20 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4697 on Area1
2018-04-17 20:42:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4970 on Area1
2018-04-17 20:43:00 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5244 on Area1
2018-04-17 20:43:20 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5517 on Area1
2018-04-17 20:43:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5789 on Area1
2018-04-17 20:44:00 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6061 on Area1
2018-04-17 20:44:20 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6334 on Area1
2018-04-17 20:44:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6604 on Area1
2018-04-17 20:45:00 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6875 on Area1
2018-04-17 20:45:20 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7146 on Area1
2018-04-17 20:45:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7415 on Area1
2018-04-17 20:46:00 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7683 on Area1
2018-04-17 20:46:20 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7952 on Area1
2018-04-17 20:46:40 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8219 on Area1
