2018-04-17 20:36:40 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-17 20:46:00 FINER test.Simulate$MemoryLogger run -- Using 158 MB out of 723 MB
2018-04-17 20:46:20 FINER test.Simulate$MemoryLogger run -- Using 162 MB out of 723 MB
2018-04-17 20:46:40 FINER test.Simulate$MemoryLogger run -- Using 166 MB out of 723 MB
2018-04-17 20:47:00 FINER test.Simulate$MemoryLogger run -- Using 170 MB out of 723 MB
2018-04-17 20:47:20 FINER test.Simulate$MemoryLogger run -- Using 174 MB out of 723 MB
2018-04-17 20:47:40 FINER test.Simulate$MemoryLogger run -- Using 177 MB out of 723 MB
2018-04-17 20:48:00 FINER test.Simulate$MemoryLogger run -- Using 181 MB out of 723 MB
2018-04-17 20:48:20 FINER test.Simulate$MemoryLogger run -- Using 185 MB out of 723 MB
2018-04-17 20:48:40 FINER test.Simulate$MemoryLogger run -- Using 189 MB out of 723 MB
2018-04-17 20:49:00 FINER test.Simulate$MemoryLogger run -- Using 33 MB out of 723 MB
2018-04-17 20:49:20 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 723 MB
2018-04-17 20:49:40 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 723 MB
2018-04-17 20:50:00 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 723 MB
2018-04-17 20:50:20 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 723 MB
2018-04-17 20:50:40 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 723 MB
2018-04-17 20:51:00 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 723 MB
2018-04-17 20:51:20 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 723 MB
2018-04-17 20:51:40 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 723 MB
2018-04-17 20:52:00 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 723 MB
2018-04-17 20:52:20 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 723 MB
2018-04-17 20:52:40 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 723 MB
2018-04-17 20:53:00 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 723 MB
2018-04-17 20:53:20 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 723 MB
2018-04-17 20:53:40 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 723 MB
2018-04-17 20:54:00 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 723 MB
2018-04-17 20:54:20 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 723 MB
2018-04-17 20:54:40 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 723 MB
2018-04-17 20:55:00 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 723 MB
2018-04-17 20:55:20 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 723 MB
2018-04-17 20:55:40 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 723 MB
2018-04-17 20:56:00 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 723 MB
2018-04-17 20:56:20 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 723 MB
2018-04-17 20:56:40 FINER test.Simulate$MemoryLogger run -- Using 127 MB out of 723 MB
2018-04-17 20:57:00 FINER test.Simulate$MemoryLogger run -- Using 131 MB out of 723 MB
2018-04-17 20:57:20 FINER test.Simulate$MemoryLogger run -- Using 134 MB out of 723 MB
2018-04-17 20:57:40 FINER test.Simulate$MemoryLogger run -- Using 138 MB out of 723 MB
2018-04-17 20:58:00 FINER test.Simulate$MemoryLogger run -- Using 142 MB out of 723 MB
2018-04-17 20:58:20 FINER test.Simulate$MemoryLogger run -- Using 145 MB out of 723 MB
2018-04-17 20:58:40 FINER test.Simulate$MemoryLogger run -- Using 149 MB out of 723 MB
2018-04-17 20:59:00 FINER test.Simulate$MemoryLogger run -- Using 153 MB out of 723 MB
2018-04-17 20:59:20 FINER test.Simulate$MemoryLogger run -- Using 156 MB out of 723 MB
2018-04-17 20:59:40 FINER test.Simulate$MemoryLogger run -- Using 160 MB out of 723 MB
2018-04-17 21:00:00 FINER test.Simulate$MemoryLogger run -- Using 164 MB out of 723 MB
2018-04-17 21:00:20 FINER test.Simulate$MemoryLogger run -- Using 167 MB out of 723 MB
2018-04-17 21:00:40 FINER test.Simulate$MemoryLogger run -- Using 171 MB out of 723 MB
2018-04-17 21:01:00 FINER test.Simulate$MemoryLogger run -- Using 175 MB out of 723 MB
2018-04-17 21:01:20 FINER test.Simulate$MemoryLogger run -- Using 178 MB out of 723 MB
2018-04-17 21:01:40 FINER test.Simulate$MemoryLogger run -- Using 182 MB out of 723 MB
2018-04-17 21:02:00 FINER test.Simulate$MemoryLogger run -- Using 186 MB out of 723 MB
2018-04-17 21:02:20 FINER test.Simulate$MemoryLogger run -- Using 189 MB out of 723 MB
