2018-04-18 12:26:04 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 12:58:44 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11680 on Area1
2018-04-18 12:59:04 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11798 on Area1
2018-04-18 12:59:24 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11917 on Area1
2018-04-18 12:59:44 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12039 on Area1
2018-04-18 13:00:04 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12157 on Area1
2018-04-18 13:00:24 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12277 on Area1
2018-04-18 13:00:44 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12395 on Area1
2018-04-18 13:01:04 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12516 on Area1
2018-04-18 13:01:24 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12634 on Area1
2018-04-18 13:01:44 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12754 on Area1
2018-04-18 13:02:04 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12874 on Area1
2018-04-18 13:02:24 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12993 on Area1
2018-04-18 13:02:44 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13112 on Area1
2018-04-18 13:03:04 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13231 on Area1
2018-04-18 13:03:24 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13349 on Area1
2018-04-18 13:03:44 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13467 on Area1
2018-04-18 13:04:04 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13587 on Area1
2018-04-18 13:04:24 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13706 on Area1
2018-04-18 13:04:44 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13825 on Area1
2018-04-18 13:05:04 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13943 on Area1
2018-04-18 13:05:24 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14062 on Area1
2018-04-18 13:05:44 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14181 on Area1
2018-04-18 13:06:04 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14300 on Area1
2018-04-18 13:06:24 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14420 on Area1
2018-04-18 13:06:44 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14539 on Area1
2018-04-18 13:07:04 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14658 on Area1
2018-04-18 13:07:24 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14778 on Area1
2018-04-18 13:07:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14897 on Area1
2018-04-18 13:08:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15017 on Area1
2018-04-18 13:08:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15137 on Area1
2018-04-18 13:08:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15257 on Area1
2018-04-18 13:09:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15378 on Area1
2018-04-18 13:09:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15498 on Area1
2018-04-18 13:09:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15616 on Area1
2018-04-18 13:10:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15735 on Area1
2018-04-18 13:10:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15855 on Area1
2018-04-18 13:10:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15975 on Area1
2018-04-18 13:11:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16096 on Area1
2018-04-18 13:11:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16215 on Area1
2018-04-18 13:11:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16336 on Area1
2018-04-18 13:12:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16456 on Area1
2018-04-18 13:12:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16573 on Area1
2018-04-18 13:12:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16692 on Area1
2018-04-18 13:13:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16810 on Area1
2018-04-18 13:13:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 16928 on Area1
2018-04-18 13:13:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17048 on Area1
2018-04-18 13:14:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17168 on Area1
2018-04-18 13:14:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17286 on Area1
2018-04-18 13:14:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17406 on Area1
2018-04-18 13:15:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17526 on Area1
2018-04-18 13:15:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17645 on Area1
2018-04-18 13:15:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17763 on Area1
2018-04-18 13:16:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17881 on Area1
2018-04-18 13:16:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 17999 on Area1
2018-04-18 13:16:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18116 on Area1
2018-04-18 13:17:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18234 on Area1
2018-04-18 13:17:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18354 on Area1
2018-04-18 13:17:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18472 on Area1
2018-04-18 13:18:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18590 on Area1
2018-04-18 13:18:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18711 on Area1
2018-04-18 13:18:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18830 on Area1
2018-04-18 13:19:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 18946 on Area1
2018-04-18 13:19:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19066 on Area1
2018-04-18 13:19:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19185 on Area1
2018-04-18 13:20:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19303 on Area1
2018-04-18 13:20:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19421 on Area1
2018-04-18 13:20:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19540 on Area1
2018-04-18 13:21:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19657 on Area1
2018-04-18 13:21:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19776 on Area1
2018-04-18 13:21:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 19894 on Area1
2018-04-18 13:22:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20014 on Area1
2018-04-18 13:22:25 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20132 on Area1
2018-04-18 13:22:45 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20252 on Area1
2018-04-18 13:23:05 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 20371 on Area1
