2018-04-18 17:35:26 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-18 17:48:26 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 421 MB
2018-04-18 17:48:46 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 419 MB
2018-04-18 17:49:06 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 416 MB
2018-04-18 17:49:26 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 413 MB
2018-04-18 17:49:46 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 410 MB
2018-04-18 17:50:06 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 406 MB
2018-04-18 17:50:26 FINER test.Simulate$MemoryLogger run -- Using 28 MB out of 403 MB
2018-04-18 17:50:46 FINER test.Simulate$MemoryLogger run -- Using 35 MB out of 400 MB
2018-04-18 17:51:06 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 400 MB
2018-04-18 17:51:26 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 400 MB
2018-04-18 17:51:46 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 400 MB
2018-04-18 17:52:06 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 400 MB
2018-04-18 17:52:26 FINER test.Simulate$MemoryLogger run -- Using 20 MB out of 400 MB
2018-04-18 17:52:46 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 400 MB
2018-04-18 17:53:06 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 400 MB
2018-04-18 17:53:26 FINER test.Simulate$MemoryLogger run -- Using 26 MB out of 400 MB
2018-04-18 17:53:46 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 400 MB
2018-04-18 17:54:06 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 400 MB
2018-04-18 17:54:26 FINER test.Simulate$MemoryLogger run -- Using 26 MB out of 400 MB
2018-04-18 17:54:46 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 400 MB
2018-04-18 17:55:06 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 400 MB
2018-04-18 17:55:26 FINER test.Simulate$MemoryLogger run -- Using 22 MB out of 400 MB
2018-04-18 17:55:46 FINER test.Simulate$MemoryLogger run -- Using 44 MB out of 400 MB
2018-04-18 17:56:06 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 400 MB
2018-04-18 17:56:26 FINER test.Simulate$MemoryLogger run -- Using 31 MB out of 400 MB
2018-04-18 17:56:46 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 400 MB
2018-04-18 17:57:06 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 400 MB
2018-04-18 17:57:26 FINER test.Simulate$MemoryLogger run -- Using 34 MB out of 400 MB
2018-04-18 17:57:46 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 400 MB
2018-04-18 17:58:06 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 400 MB
2018-04-18 17:58:26 FINER test.Simulate$MemoryLogger run -- Using 34 MB out of 400 MB
2018-04-18 17:58:46 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 400 MB
2018-04-18 17:59:06 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 400 MB
2018-04-18 17:59:26 FINER test.Simulate$MemoryLogger run -- Using 33 MB out of 400 MB
2018-04-18 17:59:46 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 400 MB
2018-04-18 18:00:06 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 400 MB
2018-04-18 18:00:26 FINER test.Simulate$MemoryLogger run -- Using 36 MB out of 400 MB
2018-04-18 18:00:46 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 400 MB
2018-04-18 18:01:06 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 400 MB
2018-04-18 18:01:26 FINER test.Simulate$MemoryLogger run -- Using 36 MB out of 400 MB
2018-04-18 18:01:46 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 400 MB
2018-04-18 18:02:06 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 400 MB
2018-04-18 18:02:26 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 400 MB
2018-04-18 18:02:46 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 400 MB
2018-04-18 18:03:06 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 400 MB
2018-04-18 18:03:26 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 400 MB
2018-04-18 18:03:46 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 400 MB
2018-04-18 18:04:06 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 400 MB
2018-04-18 18:04:26 FINER test.Simulate$MemoryLogger run -- Using 35 MB out of 400 MB
2018-04-18 18:04:46 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 400 MB
2018-04-18 18:05:06 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 400 MB
2018-04-18 18:05:26 FINER test.Simulate$MemoryLogger run -- Using 31 MB out of 400 MB
2018-04-18 18:05:46 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 400 MB
2018-04-18 18:06:06 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 400 MB
2018-04-18 18:06:26 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 400 MB
2018-04-18 18:06:46 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 400 MB
2018-04-18 18:07:06 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 400 MB
2018-04-18 18:07:26 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 400 MB
2018-04-18 18:07:46 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 400 MB
2018-04-18 18:08:06 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 400 MB
2018-04-18 18:08:26 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 400 MB
2018-04-18 18:08:46 FINER test.Simulate$MemoryLogger run -- Using 37 MB out of 400 MB
2018-04-18 18:09:06 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 400 MB
2018-04-18 18:09:26 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 400 MB
2018-04-18 18:09:46 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 400 MB
2018-04-18 18:10:06 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 400 MB
2018-04-18 18:10:26 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 400 MB
2018-04-18 18:10:46 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 400 MB
2018-04-18 18:11:06 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 400 MB
2018-04-18 18:11:26 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 400 MB
2018-04-18 18:11:46 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 400 MB
2018-04-18 18:12:06 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 400 MB
2018-04-18 18:12:26 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 400 MB
2018-04-18 18:12:46 FINER test.Simulate$MemoryLogger run -- Using 34 MB out of 400 MB
2018-04-18 18:13:06 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 400 MB
2018-04-18 18:13:26 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 400 MB
2018-04-18 18:13:46 FINER test.Simulate$MemoryLogger run -- Using 29 MB out of 400 MB
2018-04-18 18:14:06 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 400 MB
2018-04-18 18:14:26 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 400 MB
2018-04-18 18:14:46 FINER test.Simulate$MemoryLogger run -- Using 28 MB out of 400 MB
2018-04-18 18:15:06 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 400 MB
2018-04-18 18:15:26 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 400 MB
2018-04-18 18:15:46 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 400 MB
2018-04-18 18:16:06 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 400 MB
2018-04-18 18:16:26 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 400 MB
2018-04-18 18:16:47 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 400 MB
2018-04-18 18:17:07 FINER test.Simulate$MemoryLogger run -- Using 36 MB out of 400 MB
2018-04-18 18:17:27 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 400 MB
2018-04-18 18:17:47 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 400 MB
2018-04-18 18:18:07 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 400 MB
2018-04-18 18:18:27 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 400 MB
2018-04-18 18:18:47 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 400 MB
2018-04-18 18:19:07 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 400 MB
2018-04-18 18:19:27 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 400 MB
2018-04-18 18:19:47 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 400 MB
2018-04-18 18:20:07 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 400 MB
2018-04-18 18:20:27 FINER test.Simulate$MemoryLogger run -- Using 44 MB out of 400 MB
2018-04-18 18:20:47 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 400 MB
2018-04-18 18:21:07 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 400 MB
2018-04-18 18:21:27 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 400 MB
2018-04-18 18:21:47 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 400 MB
2018-04-18 18:22:07 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 400 MB
2018-04-18 18:22:27 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 400 MB
2018-04-18 18:22:47 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 400 MB
2018-04-18 18:23:07 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 400 MB
2018-04-18 18:23:27 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 400 MB
2018-04-18 18:23:47 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 400 MB
2018-04-18 18:24:07 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 400 MB
2018-04-18 18:24:27 FINER test.Simulate$MemoryLogger run -- Using 28 MB out of 400 MB
2018-04-18 18:24:47 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 400 MB
2018-04-18 18:25:07 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 400 MB
2018-04-18 18:25:27 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 400 MB
2018-04-18 18:25:47 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 400 MB
2018-04-18 18:26:07 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 400 MB
2018-04-18 18:26:27 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 400 MB
2018-04-18 18:26:47 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 400 MB
2018-04-18 18:27:07 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 400 MB
2018-04-18 18:27:27 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 400 MB
2018-04-18 18:27:47 FINER test.Simulate$MemoryLogger run -- Using 31 MB out of 400 MB
2018-04-18 18:28:07 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 400 MB
2018-04-18 18:28:27 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 400 MB
2018-04-18 18:28:47 FINER test.Simulate$MemoryLogger run -- Using 29 MB out of 400 MB
2018-04-18 18:29:07 FINER test.Simulate$MemoryLogger run -- Using 45 MB out of 400 MB
2018-04-18 18:29:27 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 400 MB
2018-04-18 18:29:47 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 400 MB
2018-04-18 18:30:07 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 400 MB
2018-04-18 18:30:27 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 400 MB
2018-04-18 18:30:47 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 400 MB
2018-04-18 18:31:07 FINER test.Simulate$MemoryLogger run -- Using 35 MB out of 400 MB
2018-04-18 18:31:27 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 400 MB
2018-04-18 18:31:47 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 400 MB
2018-04-18 18:32:07 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 400 MB
2018-04-18 18:32:27 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 400 MB
2018-04-18 18:32:47 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 400 MB
2018-04-18 18:33:07 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 400 MB
2018-04-18 18:33:27 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 400 MB
2018-04-18 18:33:47 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 400 MB
2018-04-18 18:34:07 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 400 MB
2018-04-18 18:34:27 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 400 MB
2018-04-18 18:34:47 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 400 MB
2018-04-18 18:35:07 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 400 MB
2018-04-18 18:35:27 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 400 MB
2018-04-18 18:35:47 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 400 MB
2018-04-18 18:36:07 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 400 MB
2018-04-18 18:36:27 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 400 MB
2018-04-18 18:36:47 FINER test.Simulate$MemoryLogger run -- Using 35 MB out of 400 MB
2018-04-18 18:37:07 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 400 MB
2018-04-18 18:37:27 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 400 MB
2018-04-18 18:37:47 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 400 MB
2018-04-18 18:38:07 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 400 MB
2018-04-18 18:38:27 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 400 MB
2018-04-18 18:38:47 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 400 MB
2018-04-18 18:39:07 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 400 MB
2018-04-18 18:39:27 FINER test.Simulate$MemoryLogger run -- Using 44 MB out of 400 MB
2018-04-18 18:39:47 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 400 MB
2018-04-18 18:40:07 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 400 MB
2018-04-18 18:40:27 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 400 MB
2018-04-18 18:40:47 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 400 MB
2018-04-18 18:41:07 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 400 MB
2018-04-18 18:41:27 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 400 MB
2018-04-18 18:41:47 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 400 MB
2018-04-18 18:42:07 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 400 MB
2018-04-18 18:42:27 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 400 MB
2018-04-18 18:42:47 FINER test.Simulate$MemoryLogger run -- Using 33 MB out of 400 MB
2018-04-18 18:43:07 FINER test.Simulate$MemoryLogger run -- Using 45 MB out of 400 MB
2018-04-18 18:43:27 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 400 MB
2018-04-18 18:43:47 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 400 MB
2018-04-18 18:44:07 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 400 MB
2018-04-18 18:44:27 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 400 MB
2018-04-18 18:44:47 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 400 MB
2018-04-18 18:45:07 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 400 MB
2018-04-18 18:45:27 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 400 MB
2018-04-18 18:45:47 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 400 MB
2018-04-18 18:46:07 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 400 MB
2018-04-18 18:46:27 FINER test.Simulate$MemoryLogger run -- Using 33 MB out of 400 MB
2018-04-18 18:46:47 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 400 MB
2018-04-18 18:47:07 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 400 MB
2018-04-18 18:47:27 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 400 MB
2018-04-18 18:47:47 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 400 MB
2018-04-18 18:48:07 FINER test.Simulate$MemoryLogger run -- Using 85 MB out of 400 MB
2018-04-18 18:48:27 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 400 MB
2018-04-18 18:48:47 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 400 MB
2018-04-18 18:49:07 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 400 MB
2018-04-18 18:49:27 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 400 MB
2018-04-18 18:49:47 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 400 MB
2018-04-18 18:50:07 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 400 MB
2018-04-18 18:50:27 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 400 MB
2018-04-18 18:50:47 FINER test.Simulate$MemoryLogger run -- Using 34 MB out of 400 MB
2018-04-18 18:51:07 FINER test.Simulate$MemoryLogger run -- Using 41 MB out of 400 MB
2018-04-18 18:51:27 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 400 MB
2018-04-18 18:51:47 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 400 MB
2018-04-18 18:52:07 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 400 MB
2018-04-18 18:52:27 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 400 MB
2018-04-18 18:52:47 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 400 MB
2018-04-18 18:53:07 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 400 MB
2018-04-18 18:53:27 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 400 MB
2018-04-18 18:53:47 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 400 MB
2018-04-18 18:54:07 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 400 MB
2018-04-18 18:54:27 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 400 MB
2018-04-18 18:54:47 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 400 MB
2018-04-18 18:55:07 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 400 MB
2018-04-18 18:55:27 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 400 MB
2018-04-18 18:55:47 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 400 MB
2018-04-18 18:56:07 FINER test.Simulate$MemoryLogger run -- Using 59 MB out of 400 MB
2018-04-18 18:56:27 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 400 MB
2018-04-18 18:56:47 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 400 MB
2018-04-18 18:57:07 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 400 MB
2018-04-18 18:57:27 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 400 MB
2018-04-18 18:57:47 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 400 MB
2018-04-18 18:58:07 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 400 MB
2018-04-18 18:58:27 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 400 MB
2018-04-18 18:58:47 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 400 MB
2018-04-18 18:59:07 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 400 MB
2018-04-18 18:59:27 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 400 MB
2018-04-18 18:59:47 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 400 MB
2018-04-18 19:00:07 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 400 MB
2018-04-18 19:00:27 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 400 MB
2018-04-18 19:00:47 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 400 MB
2018-04-18 19:01:07 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 400 MB
2018-04-18 19:01:27 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 400 MB
2018-04-18 19:01:47 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 400 MB
2018-04-18 19:02:07 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 400 MB
2018-04-18 19:02:27 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 400 MB
2018-04-18 19:02:47 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 400 MB
2018-04-18 19:03:07 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 400 MB
2018-04-18 19:03:27 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 400 MB
2018-04-18 19:03:47 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 400 MB
2018-04-18 19:04:07 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 400 MB
2018-04-18 19:04:27 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 400 MB
2018-04-18 19:04:47 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 400 MB
2018-04-18 19:05:07 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 400 MB
2018-04-18 19:05:27 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 400 MB
2018-04-18 19:05:47 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 400 MB
2018-04-18 19:06:07 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 400 MB
2018-04-18 19:06:27 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 400 MB
2018-04-18 19:06:47 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 400 MB
2018-04-18 19:07:07 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 400 MB
2018-04-18 19:07:27 FINER test.Simulate$MemoryLogger run -- Using 38 MB out of 400 MB
2018-04-18 19:07:47 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 400 MB
2018-04-18 19:08:07 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 400 MB
2018-04-18 19:08:27 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 400 MB
2018-04-18 19:08:47 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 400 MB
2018-04-18 19:09:07 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 400 MB
2018-04-18 19:09:27 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 400 MB
2018-04-18 19:09:47 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 400 MB
2018-04-18 19:10:07 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 400 MB
2018-04-18 19:10:27 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 400 MB
2018-04-18 19:10:47 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 400 MB
2018-04-18 19:11:07 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 400 MB
2018-04-18 19:11:27 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 400 MB
2018-04-18 19:11:47 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 400 MB
