XMI
1524343150 1524343150 9053 177
1524343170 1524343170 13822 92
1524343190 1524343190 16352 131
1524343210 1524343210 19015 171
1524343230 1524343230 20639 197
1524343250 1524343250 22298 54
1524343270 1524343270 24547 90
1524343290 1524343290 26268 115
1524343310 1524343310 27810 141
1524343330 1524343330 29501 166
1524343350 1524343350 30843 184
1524343370 1524343370 32088 202
1524343390 1524343390 33526 224
1524343410 1524343410 34996 77
1524343430 1524343430 36426 100
1524343450 1524343450 38005 125
1524343470 1524343470 39242 144
1524343490 1524343490 40399 162
1524343510 1524343510 41740 180
1524343530 1524343530 42785 198
1524343550 1524343550 43783 213
1524343570 1524343570 44972 231
1524343590 1524343590 45899 245
1524343610 1524343610 46983 90
1524343630 1524343630 48308 113
1524343650 1524343650 49400 128
1524343670 1524343670 50433 142
1524343690 1524343690 51608 161
1524343710 1524343710 52567 175
1524343730 1524343730 53486 190
1524343750 1524343750 54556 205
1524343770 1524343770 55419 220
1524343790 1524343790 56253 231
1524343810 1524343810 57241 246
1524343830 1524343830 58031 257
1524343850 1524343850 58811 103
1524343870 1524343870 59831 118
1524343890 1524343890 60702 133
1524343910 1524343910 61545 144
1524343930 1524343930 62513 158
1524343950 1524343950 63314 173
1524343970 1524343970 64091 183
1524343990 1524343990 64996 194
1524344010 1524344010 65737 209
1524344030 1524344030 66461 220
1524344050 1524344050 67314 230
1524344070 1524344070 68008 241
1524344090 1524344090 68688 252
1524344110 1524344110 69495 263
1524344130 1524344130 70152 274
1524344150 1524344150 70796 282
1524344170 1524344170 71681 134
1524344190 1524344190 72460 145
1524344210 1524344210 73217 155
1524344230 1524344230 74086 169
1524344250 1524344250 74809 180
1524344270 1524344270 75515 191
1524344290 1524344290 76336 201
1524344310 1524344310 77016 212
1524344330 1524344330 77681 223
1524344350 1524344350 78462 233
1524344370 1524344370 79105 244
1524344390 1524344390 79735 255
1524344410 1524344410 80584 266
1524344430 1524344430 81443 280
1524344450 1524344450 82275 290
1524344470 1524344470 83194 146
1524344490 1524344490 84063 156
1524344510 1524344510 84901 170
1524344530 1524344530 85807 184
1524344550 1524344550 86605 198
1524344570 1524344570 87379 208
1524344590 1524344590 88231 222
1524344610 1524344610 88972 233
1524344630 1524344630 89694 243
1524344650 1524344650 90500 257
1524344670 1524344670 91194 268
1524344690 1524344690 91873 278
1524344710 1524344710 92639 289
1524344730 1524344730 93295 299
1524344750 1524344750 93937 306
1524344770 1524344770 94683 161
1524344790 1524344790 95398 174
1524344810 1524344810 96106 184
1524344830 1524344830 96900 197
1524344850 1524344850 97583 206
1524344870 1524344870 98251 216
1524344890 1524344890 99007 226
1524344910 1524344910 99653 235
1524344930 1524344930 100286 245
1524344950 1524344950 101009 258
1524344970 1524344970 101623 265
1524344990 1524344990 102225 274
1524345010 1524345010 102817 284
1524345030 1524345030 103387 294
1524345050 1524345050 103949 301
1524345070 1524345070 104516 311
1524345090 1524345090 105065 317
1524345110 1524345110 105626 182
1524345130 1524345130 106233 191
1524345150 1524345150 106793 201
1524345170 1524345170 107346 207
1524345190 1524345190 107934 216
1524345210 1524345210 108473 226
1524345230 1524345230 109007 232
1524345250 1524345250 109579 242
1524345270 1524345270 110100 248
1524345290 1524345290 110615 258
1524345310 1524345310 111172 264
1524345330 1524345330 111676 273
1524345350 1524345350 112175 280
1524345370 1524345370 112717 289
1524345390 1524345390 113206 296
1524345410 1524345410 113690 302
1524345430 1524345430 114219 312
1524345450 1524345450 114693 318
1524345470 1524345470 115163 324
1524345490 1524345490 115681 334
1524345510 1524345510 116173 199
1524345530 1524345530 116679 208
1524345550 1524345550 117229 215
1524345570 1524345570 117725 224
1524345590 1524345590 118215 230
1524345610 1524345610 118751 240
1524345630 1524345630 119231 246
1524345650 1524345650 119708 252
1524345670 1524345670 120231 261
1524345690 1524345690 120698 267
1524345710 1524345710 121161 274
1524345730 1524345730 121675 283
1524345750 1524345750 122129 289
1524345770 1524345770 122579 295
1524345790 1524345790 123081 305
1524345810 1524345810 123524 311
1524345830 1524345830 123963 317
1524345850 1524345850 124456 323
1524345870 1524345870 124888 330
1524345890 1524345890 125316 339
1524345910 1524345910 125800 345
1524345930 1524345930 126232 213
1524345950 1524345950 126695 219
1524345970 1524345970 127199 228
1524345990 1524345990 127653 234
1524346010 1524346010 128105 243
1524346030 1524346030 128600 252
1524346050 1524346050 129044 258
1524346070 1524346070 129485 264
1524346090 1524346090 129969 273
1524346110 1524346110 130403 279
1524346130 1524346130 130833 285
1524346150 1524346150 131308 291
1524346170 1524346170 131731 297
1524346190 1524346190 132151 303
1524346210 1524346210 132617 312
1524346230 1524346230 133032 318
1524346250 1524346250 133443 325
1524346270 1524346270 133901 331
1524346290 1524346290 134306 337
1524346310 1524346310 134708 343
1524346330 1524346330 135158 352
1524346350 1524346350 135555 358
1524346370 1524346370 135948 362
1524346390 1524346390 136424 238
1524346410 1524346410 136854 244
1524346430 1524346430 137280 250
1524346450 1524346450 137747 259
1524346470 1524346470 138166 265
1524346490 1524346490 138583 271
1524346510 1524346510 139040 277
1524346530 1524346530 139451 283
1524346550 1524346550 139858 289
1524346570 1524346570 140307 298
1524346590 1524346590 140710 304
1524346610 1524346610 141109 310
1524346630 1524346630 141551 316
1524346650 1524346650 141945 321
1524346670 1524346670 142335 327
1524346690 1524346690 142771 333
1524346710 1524346710 143157 339
1524346730 1524346730 143541 345
1524346750 1524346750 143969 351
1524346770 1524346770 144349 357
1524346790 1524346790 144726 363
1524346810 1524346810 145148 369
1524346830 1524346830 145521 375
1524346850 1524346850 145897 248
1524346870 1524346870 146342 254
1524346890 1524346890 146743 260
1524346910 1524346910 147139 266
1524346930 1524346930 147577 274
1524346950 1524346950 147969 280
1524346970 1524346970 148357 286
1524346990 1524346990 148788 292
1524347010 1524347010 149172 298
1524347030 1524347030 149553 304
1524347050 1524347050 149976 309
1524347070 1524347070 150354 315
1524347090 1524347090 150727 321
1524347110 1524347110 151145 327
1524347130 1524347130 151516 333
1524347150 1524347150 151883 339
1524347170 1524347170 152295 344
1524347190 1524347190 152660 350
1524347210 1524347210 153022 356
1524347230 1524347230 153427 362
1524347250 1524347250 153786 368
