2018-04-18 05:49:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 05:49:27 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 142 on Area1
2018-04-18 05:49:47 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 283 on Area1
2018-04-18 05:50:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 424 on Area1
2018-04-18 05:50:27 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 564 on Area1
2018-04-18 05:50:47 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 705 on Area1
2018-04-18 05:51:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 846 on Area1
2018-04-18 05:51:27 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 987 on Area1
2018-04-18 05:51:47 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1128 on Area1
2018-04-18 05:52:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1268 on Area1
2018-04-18 05:52:27 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1409 on Area1
2018-04-18 05:52:47 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1550 on Area1
2018-04-18 05:53:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1690 on Area1
2018-04-18 05:53:27 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1831 on Area1
2018-04-18 05:53:47 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1971 on Area1
2018-04-18 05:54:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2112 on Area1
2018-04-18 05:54:27 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2252 on Area1
2018-04-18 05:54:47 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2393 on Area1
2018-04-18 05:55:07 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2533 on Area1
