2018-04-17 17:42:59 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-17 17:57:39 FINER test.Simulate$MemoryLogger run -- Using 57 MB out of 372 MB
2018-04-17 17:57:59 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 372 MB
2018-04-17 17:58:19 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 372 MB
2018-04-17 17:58:39 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 372 MB
2018-04-17 17:58:59 FINER test.Simulate$MemoryLogger run -- Using 42 MB out of 372 MB
2018-04-17 17:59:19 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 372 MB
2018-04-17 17:59:39 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 372 MB
2018-04-17 17:59:59 FINER test.Simulate$MemoryLogger run -- Using 56 MB out of 372 MB
2018-04-17 18:00:19 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 372 MB
2018-04-17 18:00:39 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 372 MB
2018-04-17 18:00:59 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 372 MB
2018-04-17 18:01:19 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 372 MB
2018-04-17 18:01:39 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 372 MB
2018-04-17 18:01:59 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 372 MB
2018-04-17 18:02:19 FINER test.Simulate$MemoryLogger run -- Using 88 MB out of 372 MB
2018-04-17 18:02:39 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 372 MB
2018-04-17 18:02:59 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 372 MB
2018-04-17 18:03:19 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 372 MB
2018-04-17 18:03:39 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 372 MB
2018-04-17 18:03:59 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 372 MB
2018-04-17 18:04:19 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 372 MB
2018-04-17 18:04:39 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 372 MB
2018-04-17 18:04:59 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 372 MB
2018-04-17 18:05:19 FINER test.Simulate$MemoryLogger run -- Using 102 MB out of 372 MB
2018-04-17 18:05:39 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 372 MB
2018-04-17 18:05:59 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 372 MB
2018-04-17 18:06:19 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 372 MB
2018-04-17 18:06:39 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 372 MB
2018-04-17 18:06:59 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 372 MB
2018-04-17 18:07:19 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 372 MB
2018-04-17 18:07:39 FINER test.Simulate$MemoryLogger run -- Using 66 MB out of 372 MB
2018-04-17 18:07:59 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 372 MB
2018-04-17 18:08:19 FINER test.Simulate$MemoryLogger run -- Using 101 MB out of 372 MB
2018-04-17 18:08:39 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 372 MB
2018-04-17 18:08:59 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 372 MB
2018-04-17 18:09:19 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 372 MB
2018-04-17 18:09:39 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 372 MB
2018-04-17 18:09:59 FINER test.Simulate$MemoryLogger run -- Using 82 MB out of 372 MB
2018-04-17 18:10:19 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 372 MB
2018-04-17 18:10:39 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 372 MB
2018-04-17 18:10:59 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 372 MB
2018-04-17 18:11:19 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 372 MB
2018-04-17 18:11:39 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 372 MB
2018-04-17 18:11:59 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 373 MB
2018-04-17 18:12:19 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 372 MB
2018-04-17 18:12:39 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 372 MB
2018-04-17 18:12:59 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 372 MB
2018-04-17 18:13:19 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 372 MB
2018-04-17 18:13:39 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 372 MB
2018-04-17 18:13:59 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 372 MB
2018-04-17 18:14:19 FINER test.Simulate$MemoryLogger run -- Using 94 MB out of 372 MB
2018-04-17 18:14:39 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 372 MB
2018-04-17 18:14:59 FINER test.Simulate$MemoryLogger run -- Using 97 MB out of 372 MB
2018-04-17 18:15:19 FINER test.Simulate$MemoryLogger run -- Using 69 MB out of 372 MB
2018-04-17 18:15:39 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 372 MB
2018-04-17 18:15:59 FINER test.Simulate$MemoryLogger run -- Using 119 MB out of 372 MB
2018-04-17 18:16:19 FINER test.Simulate$MemoryLogger run -- Using 104 MB out of 372 MB
2018-04-17 18:16:39 FINER test.Simulate$MemoryLogger run -- Using 112 MB out of 372 MB
2018-04-17 18:16:59 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 372 MB
2018-04-17 18:17:19 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 372 MB
2018-04-17 18:17:39 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 372 MB
2018-04-17 18:17:59 FINER test.Simulate$MemoryLogger run -- Using 74 MB out of 372 MB
2018-04-17 18:18:19 FINER test.Simulate$MemoryLogger run -- Using 126 MB out of 372 MB
2018-04-17 18:18:39 FINER test.Simulate$MemoryLogger run -- Using 118 MB out of 372 MB
2018-04-17 18:18:59 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 372 MB
2018-04-17 18:19:19 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 372 MB
2018-04-17 18:19:39 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 372 MB
2018-04-17 18:19:59 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 372 MB
2018-04-17 18:20:19 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 372 MB
2018-04-17 18:20:39 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 372 MB
2018-04-17 18:20:59 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 372 MB
2018-04-17 18:21:19 FINER test.Simulate$MemoryLogger run -- Using 108 MB out of 372 MB
2018-04-17 18:21:39 FINER test.Simulate$MemoryLogger run -- Using 126 MB out of 372 MB
2018-04-17 18:21:59 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 372 MB
2018-04-17 18:22:19 FINER test.Simulate$MemoryLogger run -- Using 111 MB out of 372 MB
2018-04-17 18:22:39 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 372 MB
2018-04-17 18:22:59 FINER test.Simulate$MemoryLogger run -- Using 115 MB out of 372 MB
2018-04-17 18:23:19 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 372 MB
2018-04-17 18:23:39 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 372 MB
2018-04-17 18:23:59 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 372 MB
2018-04-17 18:24:19 FINER test.Simulate$MemoryLogger run -- Using 117 MB out of 372 MB
