2018-04-18 06:15:09 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-18 06:15:29 FINER test.Simulate$MemoryLogger run -- Using 64 MB out of 640 MB
2018-04-18 06:15:49 FINER test.Simulate$MemoryLogger run -- Using 323 MB out of 682 MB
2018-04-18 06:16:09 FINER test.Simulate$MemoryLogger run -- Using 199 MB out of 694 MB
2018-04-18 06:16:29 FINER test.Simulate$MemoryLogger run -- Using 80 MB out of 664 MB
2018-04-18 06:16:49 FINER test.Simulate$MemoryLogger run -- Using 304 MB out of 656 MB
2018-04-18 06:17:09 FINER test.Simulate$MemoryLogger run -- Using 249 MB out of 641 MB
2018-04-18 06:17:29 FINER test.Simulate$MemoryLogger run -- Using 218 MB out of 626 MB
2018-04-18 06:17:49 FINER test.Simulate$MemoryLogger run -- Using 220 MB out of 613 MB
2018-04-18 06:18:09 FINER test.Simulate$MemoryLogger run -- Using 253 MB out of 599 MB
2018-04-18 06:18:29 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 589 MB
2018-04-18 06:18:49 FINER test.Simulate$MemoryLogger run -- Using 136 MB out of 579 MB
2018-04-18 06:19:09 FINER test.Simulate$MemoryLogger run -- Using 235 MB out of 569 MB
2018-04-18 06:19:29 FINER test.Simulate$MemoryLogger run -- Using 125 MB out of 549 MB
2018-04-18 06:19:49 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 541 MB
2018-04-18 06:20:09 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 526 MB
2018-04-18 06:20:29 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 519 MB
2018-04-18 06:20:49 FINER test.Simulate$MemoryLogger run -- Using 77 MB out of 507 MB
2018-04-18 06:21:09 FINER test.Simulate$MemoryLogger run -- Using 140 MB out of 501 MB
2018-04-18 06:21:29 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 490 MB
2018-04-18 06:21:49 FINER test.Simulate$MemoryLogger run -- Using 160 MB out of 482 MB
2018-04-18 06:22:09 FINER test.Simulate$MemoryLogger run -- Using 150 MB out of 474 MB
2018-04-18 06:22:29 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 465 MB
2018-04-18 06:22:49 FINER test.Simulate$MemoryLogger run -- Using 93 MB out of 459 MB
2018-04-18 06:23:09 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 451 MB
2018-04-18 06:23:29 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 444 MB
2018-04-18 06:23:49 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 439 MB
2018-04-18 06:24:09 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 433 MB
2018-04-18 06:24:29 FINER test.Simulate$MemoryLogger run -- Using 113 MB out of 428 MB
2018-04-18 06:24:49 FINER test.Simulate$MemoryLogger run -- Using 45 MB out of 422 MB
2018-04-18 06:25:09 FINER test.Simulate$MemoryLogger run -- Using 99 MB out of 419 MB
2018-04-18 06:25:29 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 415 MB
2018-04-18 06:25:49 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 412 MB
