2018-04-18 01:37:29 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-18 01:37:49 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 144 on Area1
2018-04-18 01:38:09 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 293 on Area1
2018-04-18 01:38:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 441 on Area1
2018-04-18 01:38:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 595 on Area1
2018-04-18 01:39:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 754 on Area1
2018-04-18 01:39:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 915 on Area1
2018-04-18 01:39:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1073 on Area1
2018-04-18 01:40:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1232 on Area1
2018-04-18 01:40:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1390 on Area1
2018-04-18 01:40:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1549 on Area1
2018-04-18 01:41:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1710 on Area1
2018-04-18 01:41:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1867 on Area1
2018-04-18 01:41:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2027 on Area1
2018-04-18 01:42:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2186 on Area1
2018-04-18 01:42:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2348 on Area1
2018-04-18 01:42:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2492 on Area1
2018-04-18 01:43:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2648 on Area1
2018-04-18 01:43:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2809 on Area1
2018-04-18 01:43:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2963 on Area1
2018-04-18 01:44:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3123 on Area1
2018-04-18 01:44:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3283 on Area1
2018-04-18 01:44:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3441 on Area1
2018-04-18 01:45:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3599 on Area1
2018-04-18 01:45:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3757 on Area1
2018-04-18 01:45:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3917 on Area1
2018-04-18 01:46:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4076 on Area1
2018-04-18 01:46:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4234 on Area1
2018-04-18 01:46:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4393 on Area1
2018-04-18 01:47:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4553 on Area1
2018-04-18 01:47:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4713 on Area1
2018-04-18 01:47:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4874 on Area1
2018-04-18 01:48:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5033 on Area1
2018-04-18 01:48:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5191 on Area1
2018-04-18 01:48:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5351 on Area1
2018-04-18 01:49:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5508 on Area1
2018-04-18 01:49:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5667 on Area1
2018-04-18 01:49:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5826 on Area1
2018-04-18 01:50:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5989 on Area1
2018-04-18 01:50:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6150 on Area1
2018-04-18 01:50:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6308 on Area1
2018-04-18 01:51:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6468 on Area1
2018-04-18 01:51:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6619 on Area1
2018-04-18 01:51:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6765 on Area1
2018-04-18 01:52:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6922 on Area1
2018-04-18 01:52:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7082 on Area1
2018-04-18 01:52:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7242 on Area1
2018-04-18 01:53:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7400 on Area1
2018-04-18 01:53:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7561 on Area1
2018-04-18 01:53:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7720 on Area1
2018-04-18 01:54:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7881 on Area1
2018-04-18 01:54:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8040 on Area1
2018-04-18 01:54:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8197 on Area1
2018-04-18 01:55:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8354 on Area1
2018-04-18 01:55:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8514 on Area1
2018-04-18 01:55:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8671 on Area1
2018-04-18 01:56:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8832 on Area1
2018-04-18 01:56:30 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8991 on Area1
2018-04-18 01:56:50 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9150 on Area1
2018-04-18 01:57:10 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9310 on Area1
