2018-04-17 18:16:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Logging numbers of iterations every 20000 millisecons
2018-04-17 18:16:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 540 on Area1
2018-04-17 18:16:48 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1081 on Area1
2018-04-17 18:17:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 1621 on Area1
2018-04-17 18:17:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2159 on Area1
2018-04-17 18:17:48 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 2696 on Area1
2018-04-17 18:18:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3232 on Area1
2018-04-17 18:18:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 3764 on Area1
2018-04-17 18:18:48 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4292 on Area1
2018-04-17 18:19:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 4822 on Area1
2018-04-17 18:19:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5339 on Area1
2018-04-17 18:19:48 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 5851 on Area1
2018-04-17 18:20:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6363 on Area1
2018-04-17 18:20:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 6867 on Area1
2018-04-17 18:20:48 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7365 on Area1
2018-04-17 18:21:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 7866 on Area1
2018-04-17 18:21:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8349 on Area1
2018-04-17 18:21:48 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 8818 on Area1
2018-04-17 18:22:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9304 on Area1
2018-04-17 18:22:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 9769 on Area1
2018-04-17 18:22:48 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10259 on Area1
2018-04-17 18:23:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 10768 on Area1
2018-04-17 18:23:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11262 on Area1
2018-04-17 18:23:48 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 11748 on Area1
2018-04-17 18:24:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12238 on Area1
2018-04-17 18:24:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 12714 on Area1
2018-04-17 18:24:48 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13175 on Area1
2018-04-17 18:25:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 13649 on Area1
2018-04-17 18:25:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14104 on Area1
2018-04-17 18:25:48 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 14551 on Area1
2018-04-17 18:26:08 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15019 on Area1
2018-04-17 18:26:28 FINER tll.impl.internal.InternalAreaImpl$IterationLogger run -- Running iteration 15458 on Area1
