2018-04-17 18:16:08 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-17 18:16:28 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 723 MB
2018-04-17 18:16:48 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 723 MB
2018-04-17 18:17:08 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 723 MB
2018-04-17 18:17:28 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 723 MB
2018-04-17 18:17:48 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 723 MB
2018-04-17 18:18:08 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 723 MB
2018-04-17 18:18:28 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 723 MB
2018-04-17 18:18:48 FINER test.Simulate$MemoryLogger run -- Using 106 MB out of 723 MB
2018-04-17 18:19:08 FINER test.Simulate$MemoryLogger run -- Using 117 MB out of 723 MB
2018-04-17 18:19:28 FINER test.Simulate$MemoryLogger run -- Using 124 MB out of 723 MB
2018-04-17 18:19:48 FINER test.Simulate$MemoryLogger run -- Using 132 MB out of 723 MB
2018-04-17 18:20:08 FINER test.Simulate$MemoryLogger run -- Using 140 MB out of 723 MB
2018-04-17 18:20:28 FINER test.Simulate$MemoryLogger run -- Using 147 MB out of 723 MB
2018-04-17 18:20:48 FINER test.Simulate$MemoryLogger run -- Using 155 MB out of 723 MB
2018-04-17 18:21:08 FINER test.Simulate$MemoryLogger run -- Using 162 MB out of 723 MB
2018-04-17 18:21:28 FINER test.Simulate$MemoryLogger run -- Using 170 MB out of 723 MB
2018-04-17 18:21:48 FINER test.Simulate$MemoryLogger run -- Using 174 MB out of 723 MB
2018-04-17 18:22:08 FINER test.Simulate$MemoryLogger run -- Using 181 MB out of 723 MB
2018-04-17 18:22:28 FINER test.Simulate$MemoryLogger run -- Using 189 MB out of 723 MB
2018-04-17 18:22:48 FINER test.Simulate$MemoryLogger run -- Using 37 MB out of 723 MB
2018-04-17 18:23:08 FINER test.Simulate$MemoryLogger run -- Using 46 MB out of 723 MB
2018-04-17 18:23:28 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 723 MB
2018-04-17 18:23:48 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 723 MB
2018-04-17 18:24:08 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 723 MB
2018-04-17 18:24:28 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 723 MB
2018-04-17 18:24:48 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 723 MB
2018-04-17 18:25:08 FINER test.Simulate$MemoryLogger run -- Using 90 MB out of 723 MB
2018-04-17 18:25:28 FINER test.Simulate$MemoryLogger run -- Using 98 MB out of 723 MB
2018-04-17 18:25:48 FINER test.Simulate$MemoryLogger run -- Using 105 MB out of 723 MB
2018-04-17 18:26:08 FINER test.Simulate$MemoryLogger run -- Using 109 MB out of 723 MB
2018-04-17 18:26:28 FINER test.Simulate$MemoryLogger run -- Using 116 MB out of 723 MB
2018-04-17 18:26:48 FINER test.Simulate$MemoryLogger run -- Using 123 MB out of 723 MB
