2018-04-18 05:21:31 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-18 05:21:51 FINER test.Simulate$MemoryLogger run -- Using 279 MB out of 618 MB
2018-04-18 05:22:11 FINER test.Simulate$MemoryLogger run -- Using 176 MB out of 691 MB
2018-04-18 05:22:31 FINER test.Simulate$MemoryLogger run -- Using 337 MB out of 708 MB
2018-04-18 05:22:51 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 684 MB
2018-04-18 05:23:11 FINER test.Simulate$MemoryLogger run -- Using 235 MB out of 674 MB
2018-04-18 05:23:31 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 656 MB
2018-04-18 05:23:51 FINER test.Simulate$MemoryLogger run -- Using 249 MB out of 647 MB
2018-04-18 05:24:11 FINER test.Simulate$MemoryLogger run -- Using 124 MB out of 630 MB
2018-04-18 05:24:31 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 615 MB
2018-04-18 05:24:51 FINER test.Simulate$MemoryLogger run -- Using 265 MB out of 606 MB
2018-04-18 05:25:11 FINER test.Simulate$MemoryLogger run -- Using 215 MB out of 592 MB
2018-04-18 05:25:31 FINER test.Simulate$MemoryLogger run -- Using 185 MB out of 579 MB
2018-04-18 05:25:51 FINER test.Simulate$MemoryLogger run -- Using 188 MB out of 574 MB
2018-04-18 05:26:11 FINER test.Simulate$MemoryLogger run -- Using 219 MB out of 563 MB
2018-04-18 05:26:31 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 541 MB
2018-04-18 05:26:51 FINER test.Simulate$MemoryLogger run -- Using 117 MB out of 532 MB
2018-04-18 05:27:11 FINER test.Simulate$MemoryLogger run -- Using 209 MB out of 524 MB
2018-04-18 05:27:31 FINER test.Simulate$MemoryLogger run -- Using 120 MB out of 515 MB
2018-04-18 05:27:51 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 501 MB
2018-04-18 05:28:11 FINER test.Simulate$MemoryLogger run -- Using 49 MB out of 494 MB
2018-04-18 05:28:31 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 482 MB
2018-04-18 05:28:51 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 476 MB
2018-04-18 05:29:11 FINER test.Simulate$MemoryLogger run -- Using 131 MB out of 467 MB
2018-04-18 05:29:31 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 458 MB
2018-04-18 05:29:51 FINER test.Simulate$MemoryLogger run -- Using 156 MB out of 453 MB
2018-04-18 05:30:11 FINER test.Simulate$MemoryLogger run -- Using 148 MB out of 444 MB
2018-04-18 05:30:31 FINER test.Simulate$MemoryLogger run -- Using 40 MB out of 436 MB
2018-04-18 05:30:51 FINER test.Simulate$MemoryLogger run -- Using 89 MB out of 430 MB
2018-04-18 05:31:11 FINER test.Simulate$MemoryLogger run -- Using 51 MB out of 423 MB
2018-04-18 05:31:31 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 418 MB
2018-04-18 05:31:51 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 413 MB
2018-04-18 05:32:11 FINER test.Simulate$MemoryLogger run -- Using 22 MB out of 407 MB
2018-04-18 05:32:31 FINER test.Simulate$MemoryLogger run -- Using 91 MB out of 402 MB
2018-04-18 05:32:51 FINER test.Simulate$MemoryLogger run -- Using 103 MB out of 398 MB
2018-04-18 05:33:11 FINER test.Simulate$MemoryLogger run -- Using 48 MB out of 395 MB
2018-04-18 05:33:31 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 392 MB
2018-04-18 05:33:51 FINER test.Simulate$MemoryLogger run -- Using 86 MB out of 388 MB
2018-04-18 05:34:11 FINER test.Simulate$MemoryLogger run -- Using 32 MB out of 384 MB
2018-04-18 05:34:31 FINER test.Simulate$MemoryLogger run -- Using 81 MB out of 381 MB
2018-04-18 05:34:51 FINER test.Simulate$MemoryLogger run -- Using 21 MB out of 376 MB
2018-04-18 05:35:11 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 373 MB
2018-04-18 05:35:31 FINER test.Simulate$MemoryLogger run -- Using 45 MB out of 373 MB
2018-04-18 05:35:51 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 373 MB
2018-04-18 05:36:11 FINER test.Simulate$MemoryLogger run -- Using 31 MB out of 373 MB
2018-04-18 05:36:31 FINER test.Simulate$MemoryLogger run -- Using 27 MB out of 373 MB
2018-04-18 05:36:51 FINER test.Simulate$MemoryLogger run -- Using 24 MB out of 373 MB
2018-04-18 05:37:11 FINER test.Simulate$MemoryLogger run -- Using 76 MB out of 373 MB
2018-04-18 05:37:31 FINER test.Simulate$MemoryLogger run -- Using 68 MB out of 373 MB
2018-04-18 05:37:51 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 373 MB
2018-04-18 05:38:11 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 373 MB
2018-04-18 05:38:31 FINER test.Simulate$MemoryLogger run -- Using 58 MB out of 373 MB
2018-04-18 05:38:51 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 373 MB
2018-04-18 05:39:11 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 373 MB
