2018-04-17 23:16:00 FINER test.Simulate$MemoryLogger run -- Logging memory usage every 20000 millisecons
2018-04-17 23:16:20 FINER test.Simulate$MemoryLogger run -- Using 149 MB out of 690 MB
2018-04-17 23:16:40 FINER test.Simulate$MemoryLogger run -- Using 175 MB out of 712 MB
2018-04-17 23:17:00 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 699 MB
2018-04-17 23:17:20 FINER test.Simulate$MemoryLogger run -- Using 75 MB out of 679 MB
2018-04-17 23:17:40 FINER test.Simulate$MemoryLogger run -- Using 92 MB out of 659 MB
2018-04-17 23:18:00 FINER test.Simulate$MemoryLogger run -- Using 172 MB out of 642 MB
2018-04-17 23:18:20 FINER test.Simulate$MemoryLogger run -- Using 300 MB out of 625 MB
2018-04-17 23:18:40 FINER test.Simulate$MemoryLogger run -- Using 169 MB out of 602 MB
2018-04-17 23:19:00 FINER test.Simulate$MemoryLogger run -- Using 124 MB out of 581 MB
2018-04-17 23:19:20 FINER test.Simulate$MemoryLogger run -- Using 113 MB out of 570 MB
2018-04-17 23:19:40 FINER test.Simulate$MemoryLogger run -- Using 153 MB out of 548 MB
2018-04-17 23:20:00 FINER test.Simulate$MemoryLogger run -- Using 201 MB out of 538 MB
2018-04-17 23:20:20 FINER test.Simulate$MemoryLogger run -- Using 115 MB out of 520 MB
2018-04-17 23:20:40 FINER test.Simulate$MemoryLogger run -- Using 100 MB out of 504 MB
2018-04-17 23:21:00 FINER test.Simulate$MemoryLogger run -- Using 140 MB out of 490 MB
2018-04-17 23:21:20 FINER test.Simulate$MemoryLogger run -- Using 53 MB out of 474 MB
2018-04-17 23:21:40 FINER test.Simulate$MemoryLogger run -- Using 41 MB out of 462 MB
2018-04-17 23:22:00 FINER test.Simulate$MemoryLogger run -- Using 95 MB out of 451 MB
2018-04-17 23:22:20 FINER test.Simulate$MemoryLogger run -- Using 61 MB out of 440 MB
2018-04-17 23:22:40 FINER test.Simulate$MemoryLogger run -- Using 97 MB out of 431 MB
2018-04-17 23:23:00 FINER test.Simulate$MemoryLogger run -- Using 50 MB out of 421 MB
2018-04-17 23:23:20 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 414 MB
2018-04-17 23:23:40 FINER test.Simulate$MemoryLogger run -- Using 55 MB out of 406 MB
2018-04-17 23:24:00 FINER test.Simulate$MemoryLogger run -- Using 84 MB out of 399 MB
2018-04-17 23:24:20 FINER test.Simulate$MemoryLogger run -- Using 96 MB out of 394 MB
2018-04-17 23:24:40 FINER test.Simulate$MemoryLogger run -- Using 65 MB out of 389 MB
2018-04-17 23:25:00 FINER test.Simulate$MemoryLogger run -- Using 87 MB out of 384 MB
2018-04-17 23:25:20 FINER test.Simulate$MemoryLogger run -- Using 67 MB out of 379 MB
2018-04-17 23:25:40 FINER test.Simulate$MemoryLogger run -- Using 70 MB out of 373 MB
2018-04-17 23:26:00 FINER test.Simulate$MemoryLogger run -- Using 60 MB out of 372 MB
2018-04-17 23:26:20 FINER test.Simulate$MemoryLogger run -- Using 73 MB out of 372 MB
2018-04-17 23:26:40 FINER test.Simulate$MemoryLogger run -- Using 22 MB out of 372 MB
2018-04-17 23:27:00 FINER test.Simulate$MemoryLogger run -- Using 27 MB out of 372 MB
2018-04-17 23:27:20 FINER test.Simulate$MemoryLogger run -- Using 25 MB out of 372 MB
2018-04-17 23:27:40 FINER test.Simulate$MemoryLogger run -- Using 24 MB out of 372 MB
2018-04-17 23:28:00 FINER test.Simulate$MemoryLogger run -- Using 35 MB out of 372 MB
2018-04-17 23:28:20 FINER test.Simulate$MemoryLogger run -- Using 39 MB out of 372 MB
2018-04-17 23:28:40 FINER test.Simulate$MemoryLogger run -- Using 26 MB out of 372 MB
2018-04-17 23:29:00 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 372 MB
2018-04-17 23:29:20 FINER test.Simulate$MemoryLogger run -- Using 72 MB out of 372 MB
2018-04-17 23:29:40 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 372 MB
2018-04-17 23:30:00 FINER test.Simulate$MemoryLogger run -- Using 78 MB out of 372 MB
2018-04-17 23:30:20 FINER test.Simulate$MemoryLogger run -- Using 79 MB out of 372 MB
2018-04-17 23:30:40 FINER test.Simulate$MemoryLogger run -- Using 31 MB out of 372 MB
2018-04-17 23:31:00 FINER test.Simulate$MemoryLogger run -- Using 43 MB out of 372 MB
2018-04-17 23:31:20 FINER test.Simulate$MemoryLogger run -- Using 47 MB out of 372 MB
2018-04-17 23:31:40 FINER test.Simulate$MemoryLogger run -- Using 52 MB out of 372 MB
2018-04-17 23:32:00 FINER test.Simulate$MemoryLogger run -- Using 54 MB out of 372 MB
2018-04-17 23:32:20 FINER test.Simulate$MemoryLogger run -- Using 62 MB out of 372 MB
2018-04-17 23:32:40 FINER test.Simulate$MemoryLogger run -- Using 63 MB out of 372 MB
2018-04-17 23:33:00 FINER test.Simulate$MemoryLogger run -- Using 71 MB out of 372 MB
2018-04-17 23:33:20 FINER test.Simulate$MemoryLogger run -- Using 83 MB out of 372 MB
2018-04-17 23:33:40 FINER test.Simulate$MemoryLogger run -- Using 30 MB out of 372 MB
